Round,a\b,G,C,P
,C,31,21,5
,P,30,11,2

Round 425
,G,2,1,0
,C,26,12,1
,P,27,31,0

Round 426
,G,0,2,0
,C,28,16,4
,P,29,21,0

Round 427
,G,4,1,0
,C,33,19,2
,P,28,13,0

Round 428
,G,0,0,0
,C,36,16,1
,P,45,2,0

Round 429
,G,1,0,0
,C,36,17,2
,P,34,8,2

Round 430
,G,0,0,0
,C,29,21,6
,P,43,1,0

Round 431
,G,0,0,0
,C,32,18,2
,P,41,7,0

Round 432
,G,0,0,0
,C,30,21,2
,P,26,19,2

Round 433
,G,1,0,0
,C,32,28,0
,P,19,20,0

Round 434
,G,0,0,0
,C,39,2,2
,P,43,14,0

Round 435
,G,2,1,0
,C,39,15,0
,P,37,6,0

Round 436
,G,0,1,0
,C,38,15,1
,P,37,8,0

Round 437
,G,5,1,0
,C,23,19,1
,P,34,16,1

Round 438
,G,2,0,0
,C,29,14,0
,P,37,17,1

Round 439
,G,2,0,0
,C,25,16,8
,P,40,8,1

Round 440
,G,0,0,1
,C,27,17,7
,P,36,12,0

Round 441
,G,2,1,0
,C,30,17,1
,P,23,26,0

Round 442
,G,0,0,0
,C,25,17,1
,P,22,34,1

Round 443
,G,1,5,0
,C,37,17,0
,P,17,23,0

Round 444
,G,0,2,0
,C,24,20,1
,P,18,32,3

Round 445
,G,0,2,0
,C,26,14,1
,P,20,36,1

Round 446
,G,1,2,1
,C,20,21,2
,P,17,34,2

Round 447
,G,2,6,0
,C,27,23,1
,P,15,26,0

Round 448
,G,1,7,0
,C,28,18,7
,P,15,24,0

Round 449
,G,1,4,0
,C,27,17,2
,P,22,27,0

Round 450
,G,0,6,0
,C,30,21,5
,P,15,23,0

Round 451
,G,1,3,1
,C,28,21,4
,P,21,21,0

Round 452
,G,1,6,0
,C,26,23,5
,P,14,24,1

Round 453
,G,1,3,1
,C,17,31,6
,P,17,20,4

Round 454
,G,0,3,0
,C,25,22,3
,P,21,25,1

Round 455
,G,0,7,0
,C,30,19,2
,P,15,27,0

Round 456
,G,0,6,0
,C,32,22,3
,P,8,29,0

Round 457
,G,1,7,1
,C,16,23,9
,P,14,29,0

Round 458
,G,0,2,0
,C,15,27,5
,P,17,32,2

Round 459
,G,1,1,0
,C,39,8,0
,P,5,46,0

Round 460
,G,0,4,0
,C,25,24,5
,P,16,25,1

Round 461
,G,1,2,0
,C,44,46,1
,P,2,4,0

Round 462
,G,0,2,0
,C,29,19,0
,P,17,33,0

Round 463
,G,1,5,0
,C,37,20,0
,P,17,20,0

Round 464
,G,0,3,0
,C,35,14,1
,P,22,25,0

Round 465
,G,1,2,0
,C,32,16,1
,P,24,23,1

Round 466
,G,0,0,0
,C,21,20,3
,P,21,35,0

Round 467
,G,0,1,1
,C,25,34,19
,P,2,11,7

Round 468
,G,1,0,0
,C,27,19,3
,P,18,31,1

Round 469
,G,0,2,0
,C,31,18,1
,P,19,29,0

Round 470
,G,0,2,0
,C,28,25,2
,P,20,22,1

Round 471
,G,2,1,0
,C,31,24,1
,P,17,24,0

Round 472
,G,0,0,0
,C,29,26,2
,P,14,23,6

Round 473
,G,2,4,0
,C,38,16,3
,P,14,22,1

Round 474
,G,0,0,0
,C,43,1,1
,P,16,39,0

Round 475
,G,6,0,0
,C,39,17,0
,P,21,17,0

Round 476
,G,3,0,0
,C,36,20,0
,P,18,22,1

Round 477
,G,1,1,0
,C,36,27,2
,P,10,13,10

Round 478
,G,0,0,0
,C,42,3,1
,P,21,31,2

Round 479
,G,2,1,0
,C,40,7,1
,P,22,27,0

Round 480
,G,1,0,0
,C,29,15,2
,P,20,33,0

Round 481
,G,3,1,0
,C,38,8,1
,P,12,37,0

Round 482
,G,0,0,0
,C,39,9,1
,P,6,45,0

Round 483
,G,1,1,0
,C,41,7,0
,P,8,42,0

Round 484
,G,0,0,0
,C,33,16,2
,P,12,37,0

Round 485
,G,0,0,0
,C,46,5,0
,P,1,48,0

Round 486
,G,0,1,0
,C,34,12,3
,P,7,43,0

Round 487
,G,1,0,0
,C,30,15,0
,P,10,44,0

Round 488
,G,0,0,0
,C,41,7,0
,P,8,43,1

Round 489
,G,0,0,0
,C,29,22,4
,P,17,28,0

Round 490
,G,0,0,0
,C,26,21,1
,P,18,34,0

Round 491
,G,1,3,0
,C,28,19,0
,P,23,26,0

Round 492
,G,1,1,0
,C,30,28,0
,P,15,25,0

Round 493
,G,4,2,0
,C,21,18,4
,P,21,30,0

Round 494
,G,0,2,2
,C,26,22,3
,P,19,21,5

Round 495
,G,1,1,0
,C,20,18,4
,P,20,36,0

Round 496
,G,0,0,0
,C,26,29,6
,P,8,31,0

Round 497
,G,0,1,0
,C,32,15,4
,P,6,42,0

Round 498
,G,1,0,0
,C,28,14,1
,P,14,40,2

Round 499
,G,0,1,0
,C,24,19,2
,P,21,33,0

Round 500
,G,0,1,0
,C,25,25,2
,P,19,28,0

Round 501
,G,1,0,0
,C,26,16,0
,P,24,33,0

Round 502
,G,0,0,0
,C,26,27,0
,P,20,27,0

Round 503
,G,1,0,0
,C,28,24,0
,P,29,18,0

Round 504
,G,0,1,0
,C,26,24,1
,P,29,19,0

Round 505
,G,0,0,0
,C,12,33,0
,P,33,22,0

Round 506
,G,0,0,0
,C,21,20,1
,P,22,36,0

Round 507
,G,0,1,0
,C,23,25,0
,P,24,27,0

Round 508
,G,0,0,0
,C,23,23,3
,P,17,31,3

Round 509
,G,2,0,0
,C,22,29,0
,P,9,38,0

Round 510
,G,0,0,0
,C,21,24,0
,P,13,42,0

Round 511
,G,1,2,0
,C,21,25,0
,P,12,39,0

Round 512
,G,0,0,0
,C,24,23,0
,P,13,40,0

Round 513
,G,1,1,0
,C,21,23,0
,P,14,40,0

Round 514
,G,0,0,0
,C,22,23,0
,P,11,44,0

Round 515
,G,0,0,0
,C,30,30,0
,P,14,26,0

Round 516
,G,0,1,0
,C,31,22,0
,P,24,20,2

Round 517
,G,0,1,0
,C,28,19,1
,P,23,28,0

Round 518
,G,1,0,0
,C,24,22,1
,P,15,37,0

Round 519
,G,0,0,0
,C,23,24,1
,P,13,39,0

Round 520
,G,0,0,0
,C,22,25,0
,P,17,35,1

Round 521
,G,6,2,0
,C,19,36,1
,P,15,21,0

Round 522
,G,10,0,0
,C,13,34,0
,P,22,21,0

Round 523
,G,0,2,0
,C,20,32,0
,P,30,16,0

Round 524
,G,3,4,0
,C,29,20,0
,P,21,23,0

Round 525
,G,4,2,0
,C,26,29,2
,P,28,9,0

Round 526
,G,5,1,0
,C,24,27,1
,P,18,23,1

Round 527
,G,1,0,0
,C,26,34,0
,P,22,17,0

Round 528
,G,0,4,0
,C,28,18,1
,P,25,24,0

Round 529
,G,3,2,0
,C,30,24,0
,P,25,16,0

Round 530
,G,1,2,0
,C,28,25,2
,P,20,18,4

Round 531
,G,7,2,0
,C,19,31,1
,P,19,21,0

Round 532
,G,2,2,0
,C,29,31,1
,P,17,18,0

Round 533
,G,1,0,0
,C,16,41,0
,P,13,29,0

Round 534
,G,0,0,0
,C,17,34,0
,P,26,21,2

Round 535
,G,0,0,0
,C,22,27,0
,P,24,27,0

Round 536
,G,0,0,0
,C,28,28,1
,P,15,28,0

Round 537
,G,4,0,0
,C,22,29,0
,P,20,25,0

Round 538
,G,2,0,0
,C,24,28,2
,P,22,21,1

Round 539
,G,0,3,0
,C,33,28,0
,P,16,20,0

Round 540
,G,0,3,0
,C,29,32,0
,P,13,21,2

Round 541
,G,5,1,0
,C,16,33,0
,P,17,28,0

Round 542
,G,0,2,0
,C,25,21,1
,P,26,24,1

Round 543
,G,2,3,0
,C,23,19,0
,P,29,24,0

Round 544
,G,2,1,0
,C,25,23,0
,P,22,24,3

Round 545
,G,4,1,0
,C,26,23,0
,P,16,30,0

Round 546
,G,4,0,0
,C,23,21,0
,P,30,21,1

Round 547
,G,3,3,0
,C,28,19,0
,P,25,22,0

Round 548
,G,3,4,0
,C,29,21,1
,P,17,25,0

Round 549
,G,2,5,0
,C,26,15,0
,P,25,23,4

Round 550
,G,1,0,0
,C,16,33,0
,P,27,21,2

Round 551
,G,2,1,0
,C,25,17,0
,P,30,25,0

Round 552
,G,3,1,1
,C,25,14,7
,P,35,14,0

Round 553
,G,6,5,0
,C,30,13,2
,P,18,26,0

Round 554
,G,0,1,0
,C,23,28,2
,P,22,24,0

Round 555
,G,9,0,0
,C,10,24,0
,P,33,24,0

Round 556
,G,0,1,0
,C,15,31,3
,P,27,22,1

Round 557
,G,4,5,0
,C,29,22,1
,P,19,18,2

Round 558
,G,0,0,0
,C,20,21,0
,P,32,27,0

Round 559
,G,2,1,0
,C,18,35,0
,P,24,20,0

Round 560
,G,1,0,0
,C,15,36,0
,P,25,23,0

Round 561
,G,1,3,0
,C,30,9,0
,P,30,27,0

Round 562
,G,4,0,1
,C,18,21,1
,P,29,26,0

Round 563
,G,2,1,0
,C,19,31,2
,P,22,23,0

Round 564
,G,0,1,0
,C,24,26,4
,P,29,16,0

Round 565
,G,1,4,0
,C,22,27,0
,P,30,16,0

Round 566
,G,0,1,0
,C,25,23,1
,P,15,34,1

Round 567
,G,0,2,0
,C,23,30,0
,P,14,31,0

Round 568
,G,1,1,0
,C,26,26,1
,P,11,33,1

Round 569
,G,0,3,0
,C,16,13,1
,P,4,63,0

Round 570
,G,3,3,0
,C,21,18,2
,P,17,34,2

Round 571
,G,1,0,0
,C,24,21,0
,P,16,38,0

Round 572
,G,0,1,0
,C,25,20,1
,P,23,29,1

Round 573
,G,2,2,0
,C,22,23,2
,P,22,27,0

Round 574
,G,0,1,0
,C,17,32,0
,P,29,21,0

Round 575
,G,0,1,0
,C,22,28,0
,P,23,26,0

Round 576
,G,0,0,0
,C,17,42,2
,P,16,23,0

Round 577
,G,0,0,0
,C,18,40,1
,P,20,20,1

Round 578
,G,2,0,0
,C,23,26,3
,P,30,16,0

Round 579
,G,2,4,0
,C,23,19,2
,P,26,23,1

Round 580
,G,1,0,0
,C,22,21,0
,P,24,30,2

Round 581
,G,2,5,0
,C,23,20,0
,P,17,33,0

Round 582
,G,0,6,0
,C,23,20,0
,P,21,30,0

Round 583
,G,0,5,0
,C,22,20,0
,P,18,35,0

Round 584
,G,3,5,0
,C,22,20,0
,P,33,17,0

Round 585
,G,2,5,0
,C,26,21,1
,P,28,17,0

Round 586
,G,2,3,0
,C,27,14,3
,P,23,25,3

Round 587
,G,2,3,0
,C,25,21,0
,P,44,5,0

Round 588
,G,2,1,0
,C,22,22,0
,P,14,37,2

Round 589
,G,0,7,0
,C,25,39,0
,P,0,29,0

Round 590
,G,3,2,0
,C,23,15,1
,P,39,17,0

Round 591
,G,0,6,0
,C,28,20,0
,P,27,19,0

Round 592
,G,0,4,0
,C,27,25,0
,P,30,13,1

Round 593
,G,5,2,0
,C,15,20,0
,P,30,28,0

Round 594
,G,2,2,0
,C,23,24,0
,P,22,26,1

Round 595
,G,1,1,0
,C,4,4,0
,P,90,0,0

Round 596
,G,0,2,0
,C,28,22,0
,P,13,34,1

Round 597
,G,4,8,0
,C,25,21,0
,P,14,28,0

Round 598
,G,5,2,0
,C,20,10,2
,P,19,40,2

Round 599
,G,4,5,0
,C,21,19,1
,P,17,33,0

Round 600
,G,4,2,0
,C,22,14,2
,P,25,29,2

Round 601
,G,2,1,0
,C,28,21,3
,P,22,23,0

Round 602
,G,3,4,0
,C,26,20,3
,P,22,22,0

Round 603
,G,0,4,0
,C,27,21,0
,P,26,22,0

Round 604
,G,1,4,0
,C,28,20,0
,P,18,26,3

Round 605
,G,1,3,0
,C,32,23,2
,P,14,24,1

Round 606
,G,2,1,0
,C,28,18,2
,P,19,30,0

Round 607
,G,1,5,0
,C,31,20,1
,P,22,20,0

Round 608
,G,1,5,0
,C,28,19,3
,P,22,20,2

Round 609
,G,2,1,0
,C,23,23,1
,P,30,20,0

Round 610
,G,0,0,0
,C,17,19,1
,P,28,35,0

Round 611
,G,0,2,0
,C,15,21,0
,P,34,28,0

Round 612
,G,3,1,0
,C,22,21,1
,P,23,27,2

Round 613
,G,4,5,0
,C,30,18,1
,P,26,16,0

Round 614
,G,1,2,0
,C,32,20,7
,P,32,6,0

Round 615
,G,1,0,0
,C,39,11,0
,P,43,6,0

Round 616
,G,0,3,0
,C,27,22,2
,P,26,20,0

Round 617
,G,3,7,0
,C,28,24,0
,P,18,20,0

Round 618
,G,3,3,0
,C,22,23,2
,P,20,26,1

Round 619
,G,2,7,0
,C,26,22,0
,P,20,23,0

Round 620
,G,2,0,0
,C,30,19,0
,P,17,28,4

Round 621
,G,8,0,0
,C,23,20,0
,P,18,31,0

Round 622
,G,0,0,0
,C,18,31,0
,P,24,27,0

Round 623
,G,1,2,0
,C,21,25,1
,P,25,24,1

Round 624
,G,1,0,0
,C,33,12,2
,P,22,29,1

Round 625
,G,3,0,0
,C,32,20,3
,P,32,10,0

Round 626
,G,0,2,1
,C,25,20,1
,P,28,22,1

Round 627
,G,2,0,0
,C,23,0,0
,P,26,49,0

Round 628
,G,1,1,0
,C,14,22,2
,P,24,36,0

Round 629
,G,0,0,0
,C,17,24,5
,P,29,25,0

Round 630
,G,0,0,0
,C,24,19,1
,P,34,22,0

Round 631
,G,2,0,0
,C,24,17,0
,P,33,24,0

Round 632
,G,0,2,0
,C,30,12,3
,P,35,16,2

Round 633
,G,2,0,0
,C,27,10,3
,P,26,32,0

Round 634
,G,1,0,0
,C,29,17,3
,P,28,20,2

Round 635
,G,1,2,0
,C,24,5,1
,P,34,32,1

Round 636
,G,1,0,0
,C,26,7,1
,P,27,35,3

Round 637
,G,4,2,0
,C,28,15,3
,P,25,23,0

Round 638
,G,1,0,0
,C,36,10,3
,P,16,34,0

Round 639
,G,0,0,0
,C,29,18,5
,P,28,20,0

Round 640
,G,2,0,0
,C,23,19,2
,P,30,22,2

Round 641
,G,3,2,0
,C,18,18,1
,P,37,21,0

Round 642
,G,0,0,0
,C,17,22,1
,P,29,30,1

Round 643
,G,1,0,0
,C,24,1,0
,P,25,49,0

Round 644
,G,1,0,0
,C,24,7,1
,P,23,42,2

Round 645
,G,1,2,0
,C,25,6,1
,P,23,42,0

Round 646
,G,3,0,0
,C,21,5,1
,P,21,47,2

Round 647
,G,4,2,0
,C,16,11,0
,P,29,38,0

Round 648
,G,1,0,0
,C,23,9,1
,P,24,42,0

Round 649
,G,1,0,0
,C,24,6,0
,P,21,48,0

Round 650
,G,1,0,0
,C,14,13,0
,P,31,40,1

Round 651
,G,3,0,0
,C,0,2,0
,P,46,49,0

Round 652
,G,1,0,0
,C,22,23,0
,P,6,47,1

Round 653
,G,1,3,0
,C,21,18,1
,P,13,43,0

Round 654
,G,0,0,0
,C,15,11,1
,P,31,41,1

Round 655
,G,0,13,0
,C,27,13,0
,P,7,40,0

Round 656
,G,1,0,0
,C,27,20,1
,P,19,32,0

Round 657
,G,3,0,0
,C,26,20,0
,P,18,33,0

Round 658
,G,0,1,0
,C,24,25,2
,P,18,29,1

Round 659
,G,1,0,0
,C,8,10,0
,P,37,44,0

Round 660
,G,1,2,1
,C,21,14,1
,P,16,42,2

Round 661
,G,1,2,0
,C,28,24,0
,P,11,34,0

Round 662
,G,0,0,0
,C,3,3,0
,P,33,59,2

Round 663
,G,0,2,0
,C,3,10,0
,P,27,58,0

Round 664
,G,0,0,0
,C,11,5,1
,P,40,42,1

Round 665
,G,2,2,0
,C,9,9,0
,P,39,39,0

Round 666
,G,0,0,0
,C,1,3,0
,P,36,59,1

Round 667
,G,2,1,0
,C,18,29,0
,P,26,24,0

Round 668
,G,0,0,0
,C,7,3,0
,P,41,49,0

Round 669
,G,0,1,0
,C,11,16,1
,P,36,35,0

Round 670
,G,0,0,0
,C,16,12,1
,P,17,54,0

Round 671
,G,2,0,0
,C,17,32,1
,P,17,31,0

Round 672
,G,0,0,0
,C,12,6,1
,P,41,39,1

Round 673
,G,1,2,0
,C,15,7,0
,P,29,46,0

Round 674
,G,1,0,0
,C,10,6,1
,P,40,41,1

Round 675
,G,0,1,0
,C,8,3,0
,P,39,49,0

Round 676
,G,0,1,1
,C,12,12,0
,P,30,42,2

Round 677
,G,0,1,0
,C,7,7,0
,P,40,45,0

Round 678
,G,1,0,0
,C,14,8,0
,P,35,41,1

Round 679
,G,0,3,0
,C,15,10,0
,P,32,40,0

Round 680
,G,1,2,0
,C,18,15,2
,P,20,38,4

Round 681
,G,6,4,0
,C,12,13,0
,P,29,35,1

Round 682
,G,1,8,0
,C,27,31,1
,P,4,27,1

Round 683
,G,2,4,0
,C,11,19,1
,P,27,35,1

Round 684
,G,0,10,0
,C,25,27,3
,P,11,23,1

Round 685
,G,0,1,0
,C,21,28,1
,P,11,37,1

Round 686
,G,2,0,0
,C,19,31,0
,P,10,38,0

Round 687
,G,1,4,1
,C,15,15,0
,P,24,40,0

Round 688
,G,0,0,0
,C,8,16,1
,P,32,41,2

Round 689
,G,0,1,0
,C,24,31,0
,P,7,36,1

Round 690
,G,0,1,0
,C,23,22,1
,P,18,33,2

Round 691
,G,0,1,0
,C,25,21,0
,P,20,32,1

Round 692
,G,0,1,0
,C,26,17,2
,P,18,35,1

Round 693
,G,1,4,0
,C,26,22,0
,P,11,35,1

Round 694
,G,0,4,0
,C,25,33,0
,P,6,31,1

Round 695
,G,0,4,0
,C,22,34,1
,P,7,31,1

Round 696
,G,0,0,0
,C,22,31,1
,P,12,31,3

Round 697
,G,0,0,0
,C,12,30,0
,P,26,31,1

Round 698
,G,0,2,0
,C,29,12,2
,P,16,38,1

Round 699
,G,0,4,0
,C,27,27,0
,P,13,28,1

Round 700
,G,0,0,0
,C,26,31,1
,P,13,28,1

Round 701
,G,0,1,0
,C,13,13,0
,P,20,52,1

Round 702
,G,1,0,0
,C,12,6,0
,P,32,46,3

Round 703
,G,1,0,0
,C,5,4,0
,P,42,48,0

Round 704
,G,0,0,0
,C,1,11,0
,P,34,54,0

Round 705
,G,0,1,0
,C,8,14,0
,P,30,47,0

Round 706
,G,0,0,0
,C,7,18,0
,P,42,32,1

Round 707
,G,3,1,0
,C,22,13,1
,P,30,30,0

Round 708
,G,1,0,0
,C,33,23,0
,P,8,35,0

Round 709
,G,0,2,0
,C,4,13,0
,P,32,49,0

Round 710
,G,0,0,0
,C,1,13,1
,P,34,51,0

Round 711
,G,1,2,0
,C,19,10,0
,P,25,43,0

Round 712
,G,0,0,0
,C,20,8,1
,P,26,45,0

Round 713
,G,1,1,0
,C,27,6,0
,P,23,42,0

Round 714
,G,0,0,0
,C,18,18,5
,P,26,32,1

Round 715
,G,1,1,0
,C,18,20,0
,P,25,35,0

Round 716
,G,0,0,0
,C,27,7,0
,P,25,40,1

Round 717
,G,0,0,0
,C,23,15,1
,P,26,35,0

Round 718
,G,0,0,0
,C,13,15,7
,P,26,36,3

Round 719
,G,2,0,0
,C,12,23,4
,P,20,39,0

Round 720
,G,0,0,0
,C,17,9,1
,P,28,44,1

Round 721
,G,0,2,0
,C,9,13,0
,P,28,48,0

Round 722
,G,0,0,0
,C,5,21,0
,P,32,41,1

Round 723
,G,0,1,0
,C,17,22,0
,P,20,39,1

Round 724
,G,0,0,0
,C,22,16,0
,P,26,35,1

Round 725
,G,0,1,0
,C,4,14,0
,P,27,54,0

Round 726
,G,0,0,0
,C,16,16,2
,P,17,45,4

Round 727
,G,1,2,0
,C,20,26,0
,P,13,37,1

Round 728
,G,0,3,0
,C,24,19,0
,P,16,35,3

Round 729
,G,0,0,0
,C,7,14,0
,P,27,52,0

Round 730
,G,2,1,0
,C,2,20,2
,P,26,47,0

Round 731
,G,1,0,0
,C,21,32,0
,P,14,32,0

Round 732
,G,0,0,1
,C,28,21,0
,P,12,38,0

Round 733
,G,2,1,0
,C,18,18,0
,P,27,34,0

Round 734
,G,1,1,0
,C,20,11,0
,P,19,47,1

Round 735
,G,6,3,0
,C,9,18,0
,P,22,42,0

Round 736
,G,9,0,0
,C,3,25,1
,P,23,39,0

Round 737
,G,5,1,0
,C,5,25,0
,P,22,42,0

Round 738
,G,0,0,0
,C,26,25,0
,P,11,38,0

Round 739
,G,5,0,0
,C,9,19,0
,P,23,44,0

Round 740
,G,0,0,0
,C,16,12,0
,P,20,52,0

Round 741
,G,0,5,1
,C,15,15,3
,P,20,41,0

Round 742
,G,3,0,1
,C,13,8,0
,P,34,39,2

Round 743
,G,4,3,0
,C,21,12,0
,P,26,34,0

Round 744
,G,0,0,0
,C,18,5,0
,P,29,48,0

Round 745
,G,1,4,0
,C,14,9,0
,P,33,39,0

Round 746
,G,0,0,0
,C,13,13,0
,P,35,35,4

Round 747
,G,1,1,0
,C,19,6,0
,P,35,38,0

Round 748
,G,3,0,0
,C,8,14,0
,P,38,35,2

Round 749
,G,6,2,0
,C,6,14,0
,P,36,36,0

Round 750
,G,3,2,0
,C,19,7,2
,P,31,33,3

Round 751
,G,0,1,0
,C,27,15,0
,P,23,33,1

Round 752
,G,0,0,0
,C,26,13,0
,P,22,38,1

Round 753
,G,2,3,0
,C,20,11,3
,P,27,34,0

Round 754
,G,3,1,0
,C,12,4,4
,P,35,37,4

Round 755
,G,4,2,0
,C,21,11,2
,P,24,36,0

Round 756
,G,1,2,0
,C,24,9,3
,P,25,35,1

Round 757
,G,5,1,1
,C,19,7,4
,P,22,41,0

Round 758
,G,1,5,0
,C,16,11,0
,P,27,38,2

Round 759
,G,0,7,0
,C,15,8,0
,P,27,43,0

Round 760
,G,3,0,0
,C,27,3,1
,P,26,37,3

Round 761
,G,1,3,0
,C,21,17,0
,P,19,39,0

Round 762
,G,0,0,0
,C,16,14,0
,P,22,48,0

Round 763
,G,1,2,0
,C,20,23,0
,P,17,37,0

Round 764
,G,0,0,0
,C,16,11,0
,P,25,46,2

Round 765
,G,2,1,0
,C,22,21,0
,P,15,39,0

Round 766
,G,0,0,0
,C,19,21,1
,P,19,38,2

Round 767
,G,4,2,0
,C,16,20,1
,P,22,34,1

Round 768
,G,0,0,0
,C,25,22,0
,P,15,37,1

Round 769
,G,1,2,0
,C,28,23,0
,P,10,36,0

Round 770
,G,0,0,0
,C,20,22,2
,P,11,44,1

Round 771
,G,5,1,0
,C,17,14,0
,P,19,44,0

Round 772
,G,2,1,0
,C,19,18,0
,P,18,41,1

Round 773
,G,1,3,0
,C,27,20,0
,P,16,33,0

Round 774
,G,0,0,0
,C,8,27,2
,P,19,39,5

Round 775
,G,0,0,0
,C,19,26,0
,P,10,45,0

Round 776
,G,0,0,0
,C,25,22,1
,P,15,36,1

Round 777
,G,0,1,0
,C,18,21,0
,P,14,46,0

Round 778
,G,0,0,0
,C,16,21,4
,P,15,44,0

Round 779
,G,4,1,0
,C,17,15,0
,P,16,47,0

Round 780
,G,7,0,0
,C,18,4,0
,P,18,53,0

Round 781
,G,8,0,0
,C,16,2,0
,P,17,57,0

Round 782
,G,5,0,0
,C,20,4,2
,P,22,47,0

Round 783
,G,4,3,0
,C,20,13,0
,P,27,33,0

Round 784
,G,2,2,0
,C,29,10,0
,P,18,38,1

Round 785
,G,4,0,1
,C,21,6,0
,P,20,48,0

Round 786
,G,2,2,1
,C,22,8,0
,P,20,43,2

Round 787
,G,6,2,0
,C,14,2,0
,P,28,48,0

Round 788
,G,6,0,0
,C,11,1,0
,P,29,53,0

Round 789
,G,6,1,0
,C,13,6,0
,P,27,47,0

Round 790
,G,5,2,0
,C,16,6,0
,P,24,45,2

Round 791
,G,1,1,0
,C,35,13,0
,P,3,47,0

Round 792
,G,5,1,0
,C,19,12,1
,P,11,49,2

Round 793
,G,0,0,0
,C,28,23,0
,P,16,33,0

Round 794
,G,7,0,0
,C,9,2,0
,P,29,52,1

Round 795
,G,6,1,0
,C,13,10,0
,P,23,47,0

Round 796
,G,6,0,0
,C,12,2,1
,P,28,51,0

Round 797
,G,2,2,0
,C,27,12,0
,P,21,36,0

Round 798
,G,0,1,0
,C,27,2,0
,P,25,44,1

Round 799
,G,5,5,0
,C,16,11,0
,P,18,45,0

Round 800
,G,2,10,0
,C,23,13,1
,P,6,45,0

Round 801
,G,2,1,0
,C,9,16,0
,P,22,50,0

Round 802
,G,0,7,0
,C,23,0,0
,P,16,54,0

Round 803
,G,0,1,0
,C,27,10,0
,P,22,40,0

Round 804
,G,0,0,0
,C,26,12,2
,P,21,39,0

Round 805
,G,0,11,0
,C,20,1,0
,P,25,43,0

Round 806
,G,0,10,0
,C,22,2,0
,P,21,43,2

Round 807
,G,1,9,0
,C,27,13,0
,P,17,33,0

Round 808
,G,1,3,0
,C,25,16,0
,P,19,35,1

Round 809
,G,1,0,0
,C,19,20,0
,P,27,33,0

Round 810
,G,0,3,0
,C,25,18,0
,P,19,35,0

Round 811
,G,0,2,0
,C,2,18,0
,P,32,46,0

Round 812
,G,0,0,0
,C,6,18,0
,P,33,42,1

Round 813
,G,1,2,0
,C,7,12,0
,P,31,47,0

Round 814
,G,1,2,0
,C,8,18,0
,P,34,37,0

Round 815
,G,0,5,0
,C,10,21,0
,P,28,35,1

Round 816
,G,1,0,0
,C,6,15,0
,P,32,45,1

Round 817
,G,3,1,0
,C,10,12,0
,P,29,45,0

Round 818
,G,0,1,0
,C,9,16,0
,P,31,41,2

Round 819
,G,0,0,0
,C,2,17,0
,P,32,49,0

Round 820
,G,0,0,0
,C,5,16,0
,P,33,46,0

Round 821
,G,0,1,0
,C,3,19,0
,P,33,44,0

Round 822
,G,1,0,0
,C,3,18,0
,P,33,45,0

Round 823
,G,1,2,0
,C,4,17,0
,P,31,45,0

Round 824
,G,1,0,0
,C,5,20,1
,P,30,43,0

Round 825
,G,2,1,0
,C,4,18,0
,P,32,43,0

Round 826
,G,0,0,0
,C,2,17,0
,P,33,48,0

Round 827
,G,0,1,0
,C,4,14,0
,P,32,49,0

Round 828
,G,0,0,0
,C,6,16,0
,P,32,45,1

Round 829
,G,1,1,0
,C,2,21,0
,P,30,45,0

Round 830
,G,0,0,0
,C,5,17,0
,P,30,47,1

Round 831
,G,0,1,0
,C,5,30,0
,P,33,31,0

Round 832
,G,0,0,0
,C,4,32,0
,P,32,32,0

Round 833
,G,1,0,0
,C,3,19,0
,P,31,46,0

Round 834
,G,1,0,0
,C,3,19,0
,P,29,48,0

Round 835
,G,1,1,0
,C,4,15,0
,P,31,48,0

Round 836
,G,0,2,0
,C,5,15,0
,P,29,47,2

Round 837
,G,1,2,0
,C,4,19,0
,P,30,44,0

Round 838
,G,2,1,0
,C,10,16,0
,P,27,41,3

Round 839
,G,1,1,0
,C,7,19,0
,P,30,42,0

Round 840
,G,1,0,0
,C,7,20,4
,P,27,39,2

Round 841
,G,2,4,0
,C,5,21,1
,P,28,39,0

Round 842
,G,1,0,0
,C,24,10,0
,P,29,35,1

Round 843
,G,1,3,0
,C,15,1,0
,P,36,44,0

Round 844
,G,1,4,0
,C,13,16,1
,P,24,40,1

Round 845
,G,5,2,0
,C,9,15,2
,P,22,45,0

Round 846
,G,1,0,0
,C,16,2,0
,P,36,44,1

Round 847
,G,2,1,0
,C,17,2,0
,P,33,45,0

Round 848
