Round,a\b,G,C,P
,C,19,6,17
,P,2,10,6

Round 425
,G,11,22,2
,C,9,6,12
,P,18,12,8

Round 426
,G,10,13,14
,C,19,5,14
,P,9,10,6

Round 427
,G,13,24,6
,C,13,4,9
,P,9,20,2

Round 428
,G,11,14,16
,C,22,5,16
,P,7,7,2

Round 429
,G,9,24,7
,C,10,13,12
,P,11,7,7

Round 430
,G,8,8,11
,C,21,15,11
,P,8,8,10

Round 431
,G,15,18,5
,C,12,6,8
,P,14,19,3

Round 432
,G,10,13,16
,C,25,5,14
,P,4,9,4

Round 433
,G,11,24,6
,C,10,5,8
,P,13,18,5

Round 434
,G,10,9,14
,C,24,4,22
,P,4,7,6

Round 435
,G,10,23,6
,C,8,6,6
,P,10,21,10

Round 436
,G,11,7,11
,C,24,9,15
,P,3,10,10

Round 437
,G,10,24,5
,C,9,8,7
,P,13,17,7

Round 438
,G,12,11,15
,C,25,8,17
,P,5,4,3

Round 439
,G,7,24,8
,C,15,8,11
,P,8,9,10

Round 440
,G,3,11,12
,C,6,11,26
,P,10,17,4

Round 441
,G,5,22,4
,C,14,8,10
,P,12,17,8

Round 442
,G,6,10,18
,C,25,5,14
,P,3,12,7

Round 443
,G,12,18,3
,C,11,14,12
,P,15,12,3

Round 444
,G,7,11,15
,C,22,9,15
,P,6,12,3

Round 445
,G,12,20,7
,C,7,13,6
,P,16,15,4

Round 446
,G,14,4,22
,C,24,14,7
,P,4,11,0

Round 447
,G,9,22,5
,C,8,11,13
,P,17,13,2

Round 448
,G,7,10,16
,C,21,17,12
,P,7,8,2

Round 449
,G,9,19,5
,C,8,13,7
,P,17,15,7

Round 450
,G,7,15,18
,C,21,8,17
,P,2,10,2

Round 451
,G,6,27,2
,C,7,9,13
,P,11,15,10

Round 452
,G,8,9,14
,C,24,8,16
,P,8,12,1

Round 453
,G,5,23,8
,C,14,4,5
,P,20,19,2

Round 454
,G,9,11,15
,C,24,9,13
,P,5,10,4

Round 455
,G,8,23,10
,C,14,8,7
,P,16,12,2

Round 456
,G,12,10,19
,C,24,8,10
,P,5,11,1

Round 457
,G,9,24,5
,C,10,7,9
,P,12,19,5

Round 458
,G,7,10,17
,C,23,9,10
,P,7,12,5

Round 459
,G,7,22,10
,C,12,8,10
,P,18,12,1

Round 460
,G,11,7,16
,C,26,8,9
,P,5,16,2

Round 461
,G,17,14,7
,C,14,5,7
,P,11,23,2

Round 462
,G,14,6,18
,C,18,6,23
,P,5,7,3

Round 463
,G,10,18,9
,C,9,6,5
,P,11,23,9

Round 464
,G,9,8,13
,C,19,3,29
,P,3,7,9

Round 465
,G,9,10,9
,C,13,5,3
,P,17,26,8

Round 466
,G,8,13,16
,C,13,9,19
,P,8,9,5

Round 467
,G,9,14,11
,C,10,10,3
,P,18,19,6

Round 468
,G,15,7,18
,C,18,8,24
,P,6,0,4

Round 469
,G,14,13,5
,C,7,6,9
,P,17,23,6

Round 470
,G,8,12,14
,C,17,4,27
,P,7,5,6

Round 471
,G,4,15,11
,C,13,7,6
,P,13,25,6

Round 472
,G,5,17,15
,C,18,8,16
,P,11,5,5

Round 473
,G,5,20,10
,C,15,5,12
,P,14,13,6

Round 474
,G,9,8,20
,C,20,7,19
,P,4,6,7

Round 475
,G,14,19,4
,C,9,7,7
,P,15,18,7

Round 476
,G,8,11,23
,C,20,7,19
,P,6,4,2

Round 477
,G,14,15,6
,C,11,5,5
,P,21,19,4

Round 478
,G,9,13,11
,C,16,6,16
,P,10,10,9

Round 479
,G,4,18,9
,C,17,4,13
,P,18,11,6

Round 480
,G,12,15,13
,C,16,7,15
,P,4,9,9

Round 481
,G,8,24,8
,C,9,11,10
,P,9,17,4

Round 482
,G,8,8,10
,C,27,17,12
,P,10,7,1

Round 483
,G,9,22,6
,C,8,13,8
,P,8,18,8

Round 484
,G,7,7,6
,C,22,11,19
,P,8,14,6

Round 485
,G,7,23,10
,C,9,14,8
,P,9,14,6

Round 486
,G,8,10,11
,C,23,13,15
,P,7,7,6

Round 487
,G,3,19,11
,C,13,7,13
,P,3,28,3

Round 488
,G,6,7,5
,C,24,10,23
,P,9,10,6

Round 489
,G,8,16,10
,C,8,8,19
,P,7,15,9

Round 490
,G,8,6,4
,C,18,12,16
,P,11,16,9

Round 491
,G,7,19,16
,C,7,12,13
,P,5,11,10

Round 492
,G,4,4,7
,C,13,17,24
,P,9,10,12

Round 493
,G,6,8,10
,C,11,19,18
,P,7,14,7

Round 494
,G,10,13,8
,C,18,12,20
,P,9,10,0

Round 495
,G,3,21,14
,C,10,7,9
,P,7,17,12

Round 496
,G,2,10,10
,C,19,9,15
,P,11,14,10

Round 497
,G,6,21,14
,C,10,14,10
,P,4,14,7

Round 498
,G,3,8,8
,C,20,10,22
,P,12,7,10

Round 499
,G,5,17,8
,C,10,11,9
,P,5,26,9

Round 500
,G,2,12,4
,C,16,10,26
,P,13,11,6

Round 501
,G,5,11,11
,C,14,10,17
,P,6,15,11

Round 502
,G,11,9,7
,C,25,6,15
,P,9,9,9

Round 503
,G,7,19,10
,C,9,9,17
,P,3,17,9

Round 504
,G,7,9,7
,C,25,8,19
,P,8,10,7

Round 505
,G,11,21,15
,C,7,5,2
,P,7,22,10

Round 506
,G,10,8,8
,C,22,6,19
,P,12,4,11

Round 507
,G,6,25,15
,C,8,4,10
,P,10,11,11

Round 508
,G,7,14,7
,C,18,6,15
,P,9,18,6

Round 509
,G,7,16,11
,C,6,11,9
,P,10,22,8

Round 510
,G,3,9,7
,C,24,5,17
,P,14,14,7

Round 511
,G,5,20,14
,C,9,4,10
,P,5,17,16

Round 512
,G,4,9,5
,C,18,5,21
,P,19,10,9

Round 513
,G,8,25,10
,C,8,10,9
,P,8,17,5

Round 514
,G,6,13,4
,C,26,13,13
,P,17,5,3

Round 515
,G,8,15,19
,C,10,7,8
,P,6,14,13

Round 516
,G,6,8,9
,C,19,8,20
,P,16,6,8

Round 517
,G,6,17,17
,C,7,7,8
,P,4,20,14

Round 518
,G,9,9,10
,C,20,8,22
,P,4,9,9

Round 519
,G,11,23,6
,C,8,11,3
,P,7,21,10

Round 520
,G,6,13,12
,C,27,9,16
,P,13,1,3

Round 521
,G,7,16,24
,C,11,5,12
,P,3,12,10

Round 522
,G,0,13,7
,C,10,11,18
,P,15,17,9

Round 523
,G,2,18,15
,C,10,10,15
,P,7,16,7

Round 524
,G,1,19,8
,C,19,8,10
,P,7,21,7

Round 525
,G,2,11,12
,C,6,13,17
,P,8,18,13

Round 526
,G,7,12,5
,C,14,13,11
,P,13,16,9

Round 527
,G,5,11,13
,C,16,4,23
,P,1,18,9

Round 528
,G,5,6,11
,C,20,16,7
,P,12,15,8

Round 529
,G,4,22,9
,C,9,11,12
,P,8,12,13

Round 530
,G,7,15,7
,C,15,12,12
,P,11,16,5

Round 531
,G,7,14,9
,C,13,16,17
,P,5,11,8

Round 532
,G,3,16,4
,C,12,11,19
,P,15,16,4

Round 533
,G,5,14,15
,C,17,8,18
,P,4,14,5

Round 534
,G,1,10,10
,C,20,8,15
,P,12,15,9

Round 535
,G,4,11,13
,C,8,9,24
,P,6,16,9

Round 536
,G,4,9,5
,C,11,10,13
,P,18,23,7

Round 537
,G,4,19,8
,C,7,8,19
,P,6,19,10

Round 538
,G,7,9,5
,C,15,11,16
,P,13,16,8

Round 539
,G,3,19,8
,C,9,15,14
,P,8,16,8

Round 540
,G,5,8,9
,C,18,8,20
,P,14,12,6

Round 541
,G,5,20,7
,C,11,6,15
,P,10,22,4

Round 542
,G,7,9,8
,C,14,14,17
,P,13,14,4

Round 543
,G,10,15,15
,C,14,13,12
,P,8,10,3

Round 544
,G,12,18,8
,C,20,14,7
,P,6,7,8

Round 545
,G,9,11,14
,C,10,10,19
,P,7,16,4

Round 546
,G,7,5,12
,C,6,10,20
,P,18,17,5

Round 547
,G,11,15,16
,C,10,10,13
,P,6,13,6

Round 548
,G,6,12,6
,C,15,7,12
,P,19,18,5

Round 549
,G,10,23,12
,C,13,12,10
,P,8,8,4

Round 550
,G,9,8,10
,C,23,6,11
,P,12,11,10

Round 551
,G,10,21,11
,C,10,6,15
,P,9,9,9

Round 552
,G,10,14,7
,C,12,16,7
,P,11,15,8

Round 553
,G,7,21,14
,C,10,9,14
,P,9,11,5

Round 554
,G,9,9,8
,C,13,6,17
,P,20,13,5

Round 555
,G,8,17,15
,C,11,9,16
,P,5,13,6

Round 556
,G,5,12,5
,C,20,7,16
,P,13,19,3

Round 557
,G,7,16,14
,C,13,11,18
,P,8,10,3

Round 558
,G,7,8,7
,C,20,9,11
,P,15,18,5

Round 559
,G,13,11,20
,C,7,8,14
,P,7,10,10

Round 560
,G,7,9,8
,C,13,8,14
,P,18,17,6

Round 561
,G,4,13,19
,C,6,9,24
,P,5,14,6

Round 562
,G,6,5,2
,C,13,8,25
,P,16,9,16

Round 563
,G,4,12,14
,C,12,8,14
,P,5,26,5

Round 564
,G,4,10,7
,C,14,9,21
,P,13,12,10

Round 565
,G,9,11,14
,C,8,5,19
,P,3,25,6

Round 566
,G,10,10,4
,C,12,10,21
,P,20,8,5

Round 567
,G,6,34,15
,C,5,9,7
,P,6,14,4

Round 568
,G,5,9,7
,C,12,4,23
,P,21,10,9

Round 569
,G,7,12,20
,C,9,2,15
,P,6,21,8

Round 570
,G,3,6,6
,C,8,10,10
,P,20,23,14

Round 571
,G,7,13,18
,C,10,10,11
,P,4,17,10

Round 572
,G,5,6,4
,C,12,7,21
,P,22,8,15

Round 573
,G,9,17,16
,C,9,2,9
,P,8,23,7

Round 574
,G,0,12,8
,C,21,9,14
,P,14,13,9

Round 575
,G,3,11,19
,C,9,11,20
,P,5,16,6

Round 576
,G,5,3,8
,C,8,8,21
,P,18,19,10

Round 577
,G,1,12,15
,C,14,11,15
,P,2,21,9

Round 578
,G,5,7,6
,C,11,4,19
,P,21,17,10

Round 579
,G,2,13,15
,C,9,6,21
,P,10,17,7

Round 580
,G,4,12,3
,C,20,8,14
,P,16,14,9

Round 581
,G,1,7,26
,C,6,6,26
,P,1,20,7

Round 582
,G,0,3,6
,C,4,3,4
,P,41,35,4

Round 583
,G,2,6,39
,C,3,1,34
,P,5,8,2

Round 584
,G,1,2,1
,C,3,2,2
,P,45,40,4

Round 585
,G,9,6,28
,C,4,7,20
,P,0,16,10

Round 586
,G,1,8,6
,C,12,2,10
,P,33,23,5

Round 587
,G,0,12,32
,C,9,2,29
,P,7,6,3

Round 588
,G,7,5,5
,C,12,6,11
,P,26,19,9

Round 589
,G,4,14,26
,C,7,5,22
,P,7,11,4

Round 590
,G,0,4,2
,C,6,2,1
,P,44,38,3

Round 591
,G,3,11,40
,C,7,4,30
,P,0,3,2

Round 592
,G,4,6,5
,C,12,2,7
,P,32,26,6

Round 593
,G,5,15,33
,C,9,6,19
,P,2,5,6

Round 594
,G,7,3,8
,C,14,5,10
,P,21,18,14

Round 595
,G,1,7,45
,C,3,1,38
,P,1,2,2

Round 596
,G,4,5,7
,C,12,4,10
,P,32,18,8

Round 597
,G,7,9,28
,C,7,6,17
,P,7,14,5

Round 598
,G,0,3,0
,C,5,1,1
,P,47,42,1

Round 599
,G,4,8,33
,C,4,6,30
,P,2,8,5

Round 600
,G,1,5,1
,C,6,3,2
,P,43,36,3

Round 601
,G,0,5,44
,C,3,2,42
,P,0,3,1

Round 602
,G,0,1,0
,C,2,1,1
,P,49,45,1

Round 603
,G,0,6,41
,C,1,1,43
,P,3,4,1

Round 604
,G,1,7,6
,C,11,3,10
,P,30,23,9

Round 605
,G,1,8,38
,C,7,1,36
,P,2,5,2

Round 606
,G,3,8,8
,C,20,1,7
,P,27,12,14

Round 607
,G,1,15,35
,C,4,2,26
,P,2,7,8

Round 608
,G,4,6,2
,C,16,3,5
,P,29,21,14

Round 609
,G,0,4,45
,C,2,2,41
,P,1,2,3

Round 610
,G,2,2,3
,C,5,4,5
,P,41,34,4

Round 611
,G,3,7,35
,C,5,8,26
,P,3,7,6

Round 612
,G,0,2,4
,C,2,1,6
,P,41,43,1

Round 613
,G,2,11,28
,C,5,4,27
,P,6,11,6

Round 614
,G,3,3,5
,C,9,1,7
,P,38,29,5

Round 615
,G,5,10,31
,C,6,4,18
,P,9,11,6

Round 616
,G,0,1,1
,C,1,0,2
,P,50,45,0

Round 617
,G,1,6,44
,C,3,1,38
,P,4,3,0

Round 618
,G,1,2,3
,C,3,5,6
,P,31,27,22

Round 619
,G,2,8,40
,C,5,5,29
,P,4,4,3

Round 620
,G,0,3,1
,C,3,1,5
,P,45,40,2

Round 621
,G,3,10,38
,C,4,0,31
,P,7,5,2

Round 622
,G,0,2,2
,C,0,2,2
,P,47,43,2

Round 623
,G,1,9,21
,C,7,3,16
,P,15,19,9

Round 624
,G,5,7,11
,C,8,4,12
,P,26,12,15

Round 625
,G,3,4,35
,C,5,4,27
,P,6,8,8

Round 626
,G,0,4,7
,C,3,4,10
,P,35,31,6

Round 627
,G,2,6,25
,C,5,2,22
,P,11,16,11

Round 628
,G,0,4,6
,C,6,1,8
,P,38,32,5

Round 629
,G,1,16,22
,C,7,4,7
,P,18,10,15

Round 630
,G,2,4,6
,C,6,3,7
,P,36,30,6

Round 631
,G,4,5,33
,C,5,6,30
,P,3,7,7

Round 632
,G,2,4,7
,C,8,1,5
,P,36,26,11

Round 633
,G,3,6,33
,C,3,5,18
,P,10,11,11

Round 634
,G,3,5,6
,C,7,7,8
,P,30,22,12

Round 635
,G,7,7,31
,C,6,4,29
,P,5,7,4

Round 636
,G,1,4,4
,C,3,1,5
,P,41,37,4

Round 637
,G,2,8,35
,C,7,4,29
,P,7,5,3

Round 638
,G,2,7,6
,C,4,2,13
,P,32,31,3

Round 639
,G,1,1,46
,C,4,3,38
,P,2,4,1

Round 640
,G,0,4,6
,C,4,4,8
,P,35,31,8

Round 641
,G,2,7,30
,C,6,3,24
,P,7,13,8

Round 642
,G,0,9,13
,C,1,8,6
,P,28,32,3

Round 643
,G,1,3,25
,C,10,6,29
,P,14,10,2

Round 644
,G,2,5,9
,C,4,7,14
,P,30,23,6

Round 645
,G,5,7,25
,C,5,9,12
,P,14,13,10

Round 646
,G,1,7,13
,C,3,7,10
,P,26,32,1

Round 647
,G,5,5,25
,C,7,7,18
,P,14,12,7

Round 648
,G,1,3,4
,C,2,1,6
,P,41,41,1

Round 649
,G,4,6,38
,C,2,0,38
,P,2,9,1

Round 650
,G,2,7,18
,C,3,8,14
,P,17,26,5

Round 651
,G,6,8,18
,C,6,9,18
,P,14,14,7

Round 652
,G,1,8,9
,C,5,7,20
,P,24,18,8

Round 653
,G,1,8,25
,C,11,3,22
,P,9,19,2

Round 654
,G,0,7,12
,C,4,8,22
,P,20,18,9

Round 655
,G,0,7,20
,C,7,6,18
,P,13,23,6

Round 656
,G,4,8,8
,C,5,8,14
,P,27,19,7

Round 657
,G,1,4,24
,C,9,7,26
,P,12,13,4

Round 658
,G,2,3,4
,C,3,2,9
,P,37,37,3

Round 659
,G,7,9,21
,C,7,6,22
,P,7,14,7

Round 660
,G,4,5,6
,C,3,8,7
,P,31,30,6

Round 661
,G,3,12,25
,C,5,9,20
,P,2,10,14

Round 662
,G,4,4,6
,C,6,9,16
,P,17,22,16

Round 663
,G,5,6,14
,C,4,10,24
,P,8,13,16

Round 664
,G,1,9,6
,C,4,4,16
,P,24,29,7

Round 665
,G,0,10,16
,C,5,8,27
,P,9,14,11

Round 666
,G,0,4,12
,C,9,4,15
,P,17,23,16

Round 667
,G,0,5,20
,C,9,8,21
,P,8,19,10

Round 668
,G,1,8,12
,C,11,6,17
,P,16,22,7

Round 669
,G,2,9,13
,C,10,7,23
,P,11,19,6

Round 670
,G,2,6,10
,C,8,6,18
,P,23,16,11

Round 671
,G,1,9,25
,C,9,6,18
,P,12,16,4

Round 672
,G,2,8,12
,C,5,11,12
,P,21,23,6

Round 673
,G,1,3,21
,C,9,8,25
,P,14,12,7

Round 674
,G,0,7,12
,C,2,10,15
,P,24,22,8

Round 675
,G,1,4,14
,C,10,9,24
,P,9,16,13

Round 676
,G,2,14,6
,C,2,9,18
,P,9,27,13

Round 677
,G,0,1,19
,C,13,8,31
,P,11,15,2

Round 678
,G,2,13,5
,C,1,7,21
,P,15,30,6

Round 679
,G,4,6,16
,C,8,9,18
,P,9,16,14

Round 680
,G,1,9,9
,C,7,4,17
,P,22,21,10

Round 681
,G,0,10,24
,C,8,1,20
,P,8,20,9

Round 682
,G,0,11,3
,C,3,12,20
,P,12,31,8

Round 683
,G,0,5,14
,C,9,15,26
,P,9,11,11

Round 684
,G,1,8,9
,C,7,11,13
,P,11,26,14

Round 685
,G,0,5,15
,C,7,10,27
,P,6,19,11

Round 686
,G,0,11,3
,C,1,13,21
,P,10,32,9

Round 687
,G,0,7,7
,C,10,19,26
,P,9,10,12

Round 688
,G,1,10,10
,C,6,8,13
,P,16,25,11

Round 689
,G,0,9,17
,C,11,4,26
,P,8,16,9

Round 690
,G,0,10,7
,C,5,13,15
,P,11,30,9

Round 691
,G,0,3,12
,C,10,13,29
,P,3,18,12

Round 692
,G,1,10,7
,C,7,4,18
,P,17,26,10

Round 693
,G,0,8,20
,C,9,2,24
,P,9,19,9

Round 694
,G,0,9,8
,C,9,8,16
,P,13,26,11

Round 695
,G,0,7,15
,C,7,11,22
,P,8,14,16

Round 696
,G,1,7,7
,C,5,13,13
,P,13,28,13

Round 697
,G,0,1,15
,C,10,12,27
,P,3,20,12

Round 698
,G,0,10,5
,C,6,9,18
,P,13,28,11

Round 699
,G,1,7,15
,C,11,8,22
,P,9,18,9

Round 700
,G,0,10,10
,C,9,3,16
,P,15,28,9

Round 701
,G,0,4,14
,C,11,12,29
,P,2,17,11

Round 702
,G,0,9,4
,C,6,8,22
,P,11,29,11

Round 703
,G,0,13,11
,C,11,11,23
,P,5,15,11

Round 704
,G,0,7,5
,C,10,9,18
,P,13,20,18

Round 705
,G,0,9,9
,C,8,11,30
,P,8,13,12

Round 706
,G,0,6,8
,C,7,11,15
,P,18,24,11

Round 707
,G,0,5,11
,C,17,19,28
,P,5,13,2

Round 708
,G,0,9,12
,C,10,12,15
,P,12,26,4

Round 709
,G,0,11,12
,C,12,19,19
,P,8,9,10

Round 710
,G,0,10,5
,C,15,10,17
,P,13,21,9

Round 711
,G,0,8,13
,C,7,17,23
,P,10,13,9

Round 712
,G,0,11,1
,C,20,9,19
,P,11,20,9

Round 713
,G,1,11,16
,C,8,11,21
,P,4,18,10

Round 714
,G,0,8,8
,C,6,15,15
,P,17,24,7

Round 715
,G,0,13,16
,C,9,12,17
,P,1,19,13

Round 716
,G,1,9,5
,C,13,12,15
,P,14,23,8

Round 717
,G,0,15,13
,C,11,11,20
,P,4,14,12

Round 718
,G,0,12,3
,C,17,11,18
,P,13,18,8

Round 719
,G,0,12,14
,C,11,21,16
,P,5,13,8

Round 720
,G,0,10,11
,C,22,1,12
,P,21,20,3

Round 721
,G,3,14,14
,C,2,10,19
,P,11,18,9

Round 722
,G,2,1,12
,C,18,22,9
,P,15,12,9

Round 723
,G,1,12,16
,C,4,32,7
,P,8,8,12

Round 724
,G,2,1,10
,C,22,28,5
,P,14,9,9

Round 725
,G,0,22,13
,C,2,32,5
,P,12,4,10

Round 726
,G,0,6,16
,C,7,10,16
,P,20,22,3

Round 727
,G,0,5,20
,C,2,31,20
,P,6,12,4

Round 728
,G,2,4,10
,C,15,15,14
,P,15,24,1

Round 729
,G,3,15,14
,C,3,10,25
,P,12,14,4

Round 730
,G,0,5,17
,C,9,14,13
,P,20,21,1

Round 731
,G,1,14,21
,C,5,18,19
,P,13,9,0

Round 732
,G,3,3,8
,C,9,24,12
,P,21,16,4

Round 733
,G,1,6,26
,C,1,36,12
,P,9,9,0

Round 734
,G,2,3,12
,C,10,18,13
,P,12,23,7

Round 735
,G,3,10,15
,C,2,20,21
,P,13,12,4

Round 736
,G,3,6,10
,C,8,22,10
,P,17,22,2

Round 737
,G,0,11,18
,C,1,35,14
,P,8,8,5

Round 738
,G,0,0,13
,C,13,36,2
,P,18,18,0

Round 739
,G,3,14,14
,C,4,26,20
,P,12,6,1

Round 740
,G,3,3,8
,C,16,15,14
,P,13,21,7

Round 741
,G,1,9,20
,C,1,26,6
,P,12,20,5

Round 742
,G,3,4,10
,C,8,29,13
,P,18,13,2

Round 743
,G,0,14,17
,C,5,27,11
,P,10,14,2

Round 744
,G,0,7,8
,C,14,25,18
,P,17,11,0

Round 745
,G,1,17,14
,C,6,22,10
,P,8,18,4

Round 746
,G,2,2,10
,C,7,32,11
,P,15,21,0

Round 747
,G,0,10,19
,C,1,27,23
,P,11,8,1

Round 748
,G,1,6,6
,C,11,21,19
,P,17,17,2

Round 749
,G,1,10,16
,C,8,20,17
,P,8,20,0

Round 750
,G,1,3,9
,C,13,24,16
,P,16,15,3

Round 751
,G,0,13,18
,C,6,24,13
,P,8,16,2

Round 752
,G,1,5,11
,C,7,26,13
,P,18,16,3

Round 753
,G,0,16,16
,C,5,24,14
,P,8,14,3

Round 754
,G,1,2,9
,C,23,24,13
,P,13,15,0

Round 755
,G,2,10,17
,C,7,21,15
,P,7,19,2

Round 756
,G,1,2,9
,C,16,27,8
,P,16,20,1

Round 757
,G,1,13,16
,C,1,29,17
,P,9,13,1

Round 758
,G,1,7,8
,C,16,27,14
,P,15,10,2

Round 759
,G,1,26,13
,C,3,23,18
,P,10,6,0

Round 760
,G,1,2,4
,C,53,12,7
,P,11,7,3

Round 761
,G,3,10,16
,C,3,31,15
,P,11,11,0

Round 762
,G,1,0,11
,C,14,29,12
,P,18,12,3

Round 763
,G,2,16,15
,C,4,26,16
,P,7,9,5

Round 764
,G,2,4,3
,C,12,22,18
,P,13,21,5

Round 765
,G,3,9,14
,C,8,27,12
,P,7,17,3

Round 766
,G,0,5,12
,C,14,34,7
,P,20,4,4

Round 767
,G,1,12,20
,C,4,31,9
,P,10,9,4

Round 768
,G,0,9,7
,C,9,27,15
,P,15,17,1

Round 769
,G,1,8,17
,C,10,30,12
,P,8,14,0

Round 770
,G,0,10,7
,C,7,32,11
,P,20,12,1

Round 771
,G,2,10,21
,C,4,32,10
,P,11,9,1

Round 772
,G,0,4,14
,C,11,29,11
,P,16,14,1

Round 773
,G,2,11,17
,C,9,27,10
,P,9,15,0

Round 774
,G,1,7,5
,C,9,24,18
,P,15,18,3

Round 775
,G,1,6,20
,C,11,28,12
,P,7,15,0

Round 776
,G,3,6,7
,C,13,24,13
,P,16,14,4

Round 777
,G,2,12,16
,C,4,26,17
,P,7,13,3

Round 778
,G,0,5,7
,C,17,29,9
,P,16,12,5

Round 779
,G,5,13,14
,C,7,27,12
,P,8,13,1

Round 780
,G,0,4,12
,C,15,36,5
,P,22,5,1

Round 781
,G,2,12,16
,C,13,20,13
,P,9,13,2

Round 782
,G,6,9,9
,C,17,15,10
,P,18,11,5

Round 783
,G,4,19,17
,C,11,18,11
,P,8,8,4

Round 784
,G,5,11,8
,C,13,23,13
,P,16,8,3

Round 785
,G,8,13,12
,C,15,13,9
,P,8,17,5

Round 786
,G,4,7,10
,C,17,10,13
,P,21,13,5

Round 787
,G,11,6,25
,C,3,10,21
,P,16,6,2

Round 788
,G,7,10,8
,C,15,7,15
,P,19,15,4

Round 789
,G,8,22,18
,C,8,6,11
,P,13,11,3

Round 790
,G,8,9,14
,C,21,3,13
,P,19,11,2

Round 791
,G,7,9,29
,C,1,9,23
,P,10,10,2

Round 792
,G,4,6,11
,C,8,5,20
,P,16,26,4

Round 793
,G,3,11,18
,C,14,20,13
,P,7,14,0

Round 794
,G,8,7,8
,C,18,14,9
,P,22,11,3

Round 795
,G,7,18,22
,C,11,7,7
,P,9,16,3

Round 796
,G,1,14,6
,C,6,21,18
,P,17,16,1

Round 797
,G,3,5,14
,C,15,26,14
,P,3,16,4

Round 798
,G,2,13,3
,C,5,27,15
,P,14,18,3

Round 799
,G,9,10,16
,C,12,17,13
,P,6,17,0

Round 800
,G,5,12,10
,C,9,17,14
,P,14,16,3

Round 801
,G,9,8,32
,C,1,7,22
,P,11,9,1

Round 802
,G,9,11,13
,C,9,9,15
,P,17,13,4

Round 803
,G,14,11,15
,C,10,4,16
,P,10,18,2

Round 804
,G,9,21,11
,C,8,17,4
,P,10,10,10

Round 805
,G,15,10,13
,C,10,5,14
,P,12,10,11

Round 806
,G,15,13,8
,C,8,5,16
,P,14,19,2

Round 807
,G,11,7,19
,C,14,5,21
,P,7,10,6

Round 808
,G,12,16,9
,C,14,2,10
,P,14,19,4

Round 809
,G,14,10,16
,C,13,8,12
,P,10,12,5

Round 810
,G,13,11,17
,C,11,3,8
,P,21,13,3

Round 811
,G,9,11,12
,C,19,14,5
,P,10,15,5

Round 812
,G,11,19,10
,C,7,16,11
,P,13,9,4

Round 813
,G,12,7,18
,C,13,8,15
,P,12,13,2

Round 814
,G,14,11,14
,C,8,7,10
,P,18,15,3

Round 815
,G,12,6,14
,C,13,11,11
,P,9,16,8

Round 816
,G,14,12,13
,C,7,8,18
,P,13,13,2

Round 817
,G,2,1,20
,C,2,0,34
,P,22,18,1

Round 818
,G,13,8,11
,C,8,5,12
,P,15,22,6

Round 819
,G,10,8,20
,C,10,4,18
,P,12,14,4

Round 820
,G,8,16,9
,C,10,7,13
,P,18,16,3

Round 821
,G,12,12,13
,C,13,4,14
,P,12,11,9

Round 822
,G,13,11,12
,C,6,2,12
,P,20,20,4

Round 823
,G,37,0,15
,C,9,1,8
,P,14,8,8

Round 824
,G,22,7,8
,C,2,1,6
,P,25,24,5

Round 825
,G,20,4,27
,C,9,4,22
,P,8,1,5

Round 826
,G,15,7,15
,C,6,4,9
,P,21,18,5

Round 827
,G,13,5,24
,C,14,4,14
,P,15,7,4

Round 828
,G,15,15,13
,C,6,3,7
,P,18,17,6

Round 829
,G,10,6,21
,C,20,2,12
,P,13,11,5

Round 830
,G,16,14,11
,C,7,5,8
,P,21,16,2

Round 831
,G,22,7,15
,C,8,7,15
,P,13,7,6

Round 832
,G,28,5,7
,C,5,1,3
,P,23,27,1

Round 833
,G,10,10,22
,C,11,3,17
,P,11,6,10

Round 834
,G,13,9,11
,C,9,5,6
,P,28,16,3

Round 835
,G,24,10,17
,C,14,1,9
,P,18,5,2

Round 836
,G,19,19,17
,C,6,3,11
,P,12,9,4

Round 837
,G,13,10,18
,C,13,8,10
,P,9,7,12

Round 838
,G,12,10,17
,C,7,7,5
,P,21,19,2

Round 839
,G,12,11,12
,C,16,4,18
,P,15,10,2

Round 840
,G,9,4,13
,C,6,7,5
,P,30,23,3

Round 841
,G,20,6,23
,C,6,6,21
,P,13,5,0

Round 842
,G,12,8,14
,C,16,3,7
,P,19,15,6

Round 843
,G,17,9,22
,C,6,1,17
,P,11,11,6

Round 844
,G,19,2,13
,C,8,4,6
,P,23,19,6

Round 845
,G,8,4,28
,C,6,8,12
,P,17,8,9

Round 846
,G,3,0,4
,C,0,2,0
,P,47,44,0

Round 847
,G,8,4,35
,C,4,1,31
,P,8,6,3

Round 848
