Round,a\b,G,C,P
,C,0,8,1
,P,22,44,18

Round 425
,G,1,8,1
,C,0,23,1
,P,24,11,31

Round 426
,G,1,3,14
,C,1,2,14
,P,17,40,8

Round 427
,G,1,14,9
,C,5,10,5
,P,12,33,11

Round 428
,G,0,8,8
,C,0,17,6
,P,24,20,17

Round 429
,G,2,15,10
,C,1,6,10
,P,20,21,15

Round 430
,G,1,8,6
,C,4,11,3
,P,19,26,22

Round 431
,G,1,12,7
,C,3,9,6
,P,17,29,16

Round 432
,G,0,10,8
,C,9,10,2
,P,13,34,14

Round 433
,G,0,14,10
,C,6,8,7
,P,16,34,5

Round 434
,G,1,11,8
,C,2,9,9
,P,17,31,12

Round 435
,G,3,8,14
,C,1,5,10
,P,21,34,4

Round 436
,G,5,7,7
,C,6,6,2
,P,19,33,15

Round 437
,G,2,19,7
,C,2,6,10
,P,17,23,14

Round 438
,G,6,11,6
,C,1,16,3
,P,20,20,17

Round 439
,G,1,21,9
,C,6,7,7
,P,21,21,7

Round 440
,G,0,14,11
,C,4,3,12
,P,19,25,12

Round 441
,G,1,10,17
,C,0,11,15
,P,19,26,1

Round 442
,G,3,12,4
,C,5,13,2
,P,27,25,9

Round 443
,G,1,13,5
,C,6,18,2
,P,27,17,11

Round 444
,G,1,17,7
,C,2,14,24
,P,26,8,1

Round 445
,G,2,18,4
,C,1,10,11
,P,19,25,10

Round 446
,G,0,14,9
,C,5,7,10
,P,17,32,6

Round 447
,G,0,16,11
,C,5,7,9
,P,21,20,11

Round 448
,G,3,18,4
,C,4,13,5
,P,22,19,12

Round 449
,G,3,16,6
,C,8,12,7
,P,14,26,8

Round 450
,G,3,16,9
,C,11,11,8
,P,16,19,7

Round 451
,G,0,18,10
,C,8,7,9
,P,19,21,8

Round 452
,G,1,16,5
,C,1,18,11
,P,18,24,6

Round 453
,G,4,15,9
,C,3,13,10
,P,17,19,10

Round 454
,G,1,0,0
,C,0,24,1
,P,25,3,46

Round 455
,G,2,19,16
,C,6,8,13
,P,20,15,1

Round 456
,G,2,16,12
,C,5,11,13
,P,19,18,4

Round 457
,G,1,14,5
,C,2,16,11
,P,23,8,20

Round 458
,G,3,5,4
,C,3,17,3
,P,26,8,31

Round 459
,G,3,12,8
,C,8,5,8
,P,14,38,4

Round 460
,G,1,11,9
,C,13,1,6
,P,22,31,6

Round 461
,G,3,7,26
,C,3,26,3
,P,30,2,0

Round 462
,G,6,16,11
,C,3,11,10
,P,25,13,5

Round 463
,G,6,15,16
,C,4,4,11
,P,18,22,4

Round 464
,G,4,5,26
,C,3,26,5
,P,29,2,0

Round 465
,G,4,14,14
,C,4,15,7
,P,28,8,6

Round 466
,G,4,15,11
,C,7,10,8
,P,25,14,6

Round 467
,G,4,13,11
,C,4,11,11
,P,25,14,7

Round 468
,G,1,31,8
,C,1,9,16
,P,24,8,2

Round 469
,G,1,1,31
,C,2,29,1
,P,30,4,1

Round 470
,G,1,16,9
,C,2,6,12
,P,25,18,11

Round 471
,G,1,10,11
,C,1,5,8
,P,27,18,19

Round 472
,G,6,19,5
,C,6,2,7
,P,28,18,9

Round 473
,G,6,15,2
,C,7,5,10
,P,31,13,11

Round 474
,G,3,21,4
,C,6,11,11
,P,24,8,12

Round 475
,G,0,36,0
,C,1,0,13
,P,24,14,12

Round 476
,G,4,12,16
,C,4,11,7
,P,21,17,8

Round 477
,G,6,13,8
,C,6,7,5
,P,27,22,6

Round 478
,G,1,15,2
,C,3,4,11
,P,21,21,22

Round 479
,G,4,14,10
,C,3,14,13
,P,26,11,5

Round 480
,G,3,13,12
,C,3,8,5
,P,14,33,9

Round 481
,G,0,12,5
,C,11,9,9
,P,22,25,7

Round 482
,G,1,13,2
,C,1,13,8
,P,19,17,26

Round 483
,G,1,12,5
,C,0,18,8
,P,17,18,21

Round 484
,G,0,11,7
,C,0,10,7
,P,5,38,22

Round 485
,G,0,20,5
,C,0,4,19
,P,19,26,7

Round 486
,G,2,9,10
,C,2,4,12
,P,12,32,17

Round 487
,G,0,0,13
,C,0,2,13
,P,8,31,33

Round 488
,G,0,12,3
,C,0,12,13
,P,19,19,22

Round 489
,G,1,15,8
,C,2,9,14
,P,16,17,18

Round 490
,G,0,18,5
,C,3,13,11
,P,21,13,16

Round 491
,G,3,15,5
,C,1,12,12
,P,16,21,15

Round 492
,G,2,17,1
,C,0,11,10
,P,18,18,23

Round 493
,G,0,16,5
,C,3,10,8
,P,18,15,25

Round 494
,G,3,10,5
,C,1,15,7
,P,19,19,21

Round 495
,G,1,13,9
,C,2,8,13
,P,13,22,19

Round 496
,G,1,11,8
,C,2,8,11
,P,12,27,20

Round 497
,G,1,17,3
,C,2,9,14
,P,13,23,18

Round 498
,G,0,12,8
,C,0,7,12
,P,12,26,23

Round 499
,G,2,14,7
,C,2,10,11
,P,13,24,17

Round 500
,G,3,13,5
,C,0,12,13
,P,16,17,21

Round 501
,G,1,10,9
,C,1,14,13
,P,16,23,13

Round 502
,G,7,8,5
,C,7,11,8
,P,21,23,10

Round 503
,G,5,5,6
,C,5,14,6
,P,22,23,14

Round 504
,G,5,7,4
,C,7,15,7
,P,20,22,13

Round 505
,G,5,5,2
,C,6,12,2
,P,26,36,6

Round 506
,G,4,7,2
,C,7,10,4
,P,23,37,6

Round 507
,G,6,5,0
,C,10,13,3
,P,26,22,15

Round 508
,G,4,8,4
,C,5,16,6
,P,18,31,8

Round 509
,G,7,7,9
,C,6,18,9
,P,15,22,7

Round 510
,G,6,9,8
,C,6,18,9
,P,20,17,7

Round 511
,G,3,9,5
,C,8,14,7
,P,21,22,11

Round 512
,G,4,6,6
,C,5,17,7
,P,19,27,9

Round 513
,G,3,9,6
,C,6,13,4
,P,21,32,6

Round 514
,G,2,8,4
,C,6,13,9
,P,17,28,13

Round 515
,G,0,12,1
,C,2,5,10
,P,22,35,13

Round 516
,G,3,8,3
,C,9,12,2
,P,22,27,14

Round 517
,G,0,8,1
,C,13,11,2
,P,22,28,15

Round 518
,G,3,8,0
,C,10,6,6
,P,26,30,11

Round 519
,G,4,7,7
,C,6,14,11
,P,25,24,2

Round 520
,G,10,3,3
,C,1,24,11
,P,14,24,10

Round 521
,G,0,18,14
,C,5,13,3
,P,5,41,1

Round 522
,G,1,11,10
,C,6,11,6
,P,20,31,4

Round 523
,G,1,9,17
,C,3,8,6
,P,12,39,5

Round 524
,G,2,7,18
,C,3,5,6
,P,10,42,7

Round 525
,G,0,12,14
,C,1,12,13
,P,13,35,0

Round 526
,G,5,12,9
,C,3,9,6
,P,18,34,4

Round 527
,G,0,12,4
,C,0,15,11
,P,16,33,9

Round 528
,G,0,12,4
,C,0,13,10
,P,12,37,12

Round 529
,G,2,6,21
,C,1,6,4
,P,8,49,3

Round 530
,G,1,5,23
,C,3,3,3
,P,7,51,4

Round 531
,G,0,1,32
,C,0,1,2
,P,0,64,0

Round 532
,G,2,15,6
,C,14,4,2
,P,19,23,15

Round 533
,G,0,12,12
,C,6,11,5
,P,17,30,7

Round 534
,G,0,17,3
,C,15,2,3
,P,17,25,18

Round 535
,G,1,19,13
,C,9,6,7
,P,16,23,6

Round 536
,G,0,11,19
,C,5,11,7
,P,17,25,5

Round 537
,G,3,6,22
,C,3,5,5
,P,6,48,2

Round 538
,G,4,9,13
,C,2,9,6
,P,10,40,7

Round 539
,G,1,15,15
,C,0,12,10
,P,3,43,1

Round 540
,G,1,16,12
,C,3,7,9
,P,10,36,6

Round 541
,G,0,12,17
,C,5,6,7
,P,6,41,6

Round 542
,G,2,10,15
,C,5,9,4
,P,11,37,7

Round 543
,G,2,10,9
,C,8,5,3
,P,15,35,13

Round 544
,G,0,11,14
,C,3,6,5
,P,8,35,18

Round 545
,G,0,16,16
,C,1,6,4
,P,8,41,8

Round 546
,G,1,17,10
,C,3,10,1
,P,13,38,7

Round 547
,G,3,11,15
,C,3,12,5
,P,14,30,7

Round 548
,G,5,11,15
,C,1,9,6
,P,7,36,10

Round 549
,G,2,15,14
,C,3,8,7
,P,10,35,6

Round 550
,G,5,13,10
,C,5,11,5
,P,17,28,6

Round 551
,G,4,16,11
,C,1,10,7
,P,17,27,7

Round 552
,G,3,11,15
,C,5,7,5
,P,10,37,7

Round 553
,G,0,0,33
,C,0,2,1
,P,1,63,0

Round 554
,G,0,1,33
,C,0,0,1
,P,2,63,0

Round 555
,G,2,15,14
,C,3,11,3
,P,10,36,6

Round 556
,G,0,3,15
,C,1,12,3
,P,19,34,13

Round 557
,G,6,13,11
,C,5,11,4
,P,15,29,6

Round 558
,G,2,24,11
,C,8,5,1
,P,10,30,9

Round 559
,G,4,17,3
,C,5,6,4
,P,16,37,8

Round 560
,G,1,16,5
,C,3,7,1
,P,16,43,8

Round 561
,G,2,19,13
,C,1,6,4
,P,13,37,5

Round 562
,G,0,28,12
,C,0,0,0
,P,2,40,18

Round 563
,G,0,26,10
,C,1,2,1
,P,1,39,20

Round 564
,G,4,23,6
,C,0,8,8
,P,11,30,10

Round 565
,G,5,22,8
,C,4,5,6
,P,5,35,10

Round 566
,G,7,26,4
,C,6,1,5
,P,5,38,8

Round 567
,G,12,16,5
,C,2,13,7
,P,12,26,7

Round 568
,G,8,19,8
,C,2,10,5
,P,4,37,7

Round 569
,G,2,24,10
,C,3,2,6
,P,6,39,8

Round 570
,G,10,30,0
,C,9,0,1
,P,3,37,10

Round 571
,G,9,35,5
,C,5,4,5
,P,4,28,5

Round 572
,G,2,26,9
,C,5,3,2
,P,18,27,8

Round 573
,G,5,28,6
,C,5,4,8
,P,3,35,6

Round 574
,G,8,28,9
,C,6,1,2
,P,4,35,7

Round 575
,G,3,30,8
,C,7,5,3
,P,7,32,5

Round 576
,G,4,31,10
,C,4,7,0
,P,4,36,4

Round 577
,G,0,40,5
,C,6,5,0
,P,3,33,8

Round 578
,G,2,33,8
,C,6,2,6
,P,3,36,4

Round 579
,G,1,33,17
,C,0,5,2
,P,4,37,1

Round 580
,G,1,25,25
,C,0,6,1
,P,2,39,1

Round 581
,G,2,24,8
,C,10,5,8
,P,7,28,8

Round 582
,G,0,16,11
,C,1,10,9
,P,6,39,8

Round 583
,G,1,31,2
,C,1,13,3
,P,3,35,11

Round 584
,G,0,26,2
,C,2,13,1
,P,9,40,7

Round 585
,G,8,15,2
,C,4,21,1
,P,9,32,8

Round 586
,G,0,29,7
,C,1,10,4
,P,5,34,10

Round 587
,G,2,25,5
,C,0,19,1
,P,4,31,13

Round 588
,G,0,25,5
,C,2,14,3
,P,6,34,11

Round 589
,G,0,16,2
,C,0,25,1
,P,1,42,13

Round 590
,G,0,18,1
,C,1,21,4
,P,1,43,11

Round 591
,G,7,7,0
,C,0,32,2
,P,12,33,7

Round 592
,G,4,13,2
,C,3,23,1
,P,12,30,12

Round 593
,G,1,21,5
,C,2,19,1
,P,7,36,8

Round 594
,G,1,16,2
,C,1,24,1
,P,2,41,12

Round 595
,G,2,28,2
,C,4,16,3
,P,2,29,14

Round 596
,G,4,17,11
,C,6,12,6
,P,12,24,8

Round 597
,G,1,18,6
,C,4,20,8
,P,10,28,5

Round 598
,G,3,18,5
,C,4,17,10
,P,9,31,3

Round 599
,G,0,15,1
,C,0,27,0
,P,1,43,13

Round 600
,G,2,17,4
,C,5,17,2
,P,6,36,11

Round 601
,G,0,50,1
,C,1,6,2
,P,4,35,1

Round 602
,G,0,14,15
,C,2,0,12
,P,14,40,3

Round 603
,G,0,16,12
,C,2,0,13
,P,14,42,1

Round 604
,G,2,14,14
,C,3,2,9
,P,13,37,6

Round 605
,G,1,15,13
,C,0,2,11
,P,12,42,4

Round 606
,G,0,18,11
,C,3,1,10
,P,15,39,3

Round 607
,G,0,15,11
,C,2,4,11
,P,15,40,2

Round 608
,G,0,17,11
,C,2,1,11
,P,12,40,6

Round 609
,G,2,16,10
,C,0,9,8
,P,11,35,9

Round 610
,G,0,19,14
,C,0,6,4
,P,14,34,9

Round 611
,G,1,49,4
,C,2,2,1
,P,3,36,2

Round 612
,G,1,29,4
,C,13,1,2
,P,4,33,13

Round 613
,G,0,16,9
,C,3,7,6
,P,16,35,8

Round 614
,G,1,12,14
,C,1,7,7
,P,16,36,6

Round 615
,G,3,16,8
,C,3,6,8
,P,14,31,11

Round 616
,G,1,25,13
,C,2,2,2
,P,12,29,14

Round 617
,G,1,24,12
,C,1,2,3
,P,15,27,15

Round 618
,G,4,19,4
,C,3,16,3
,P,13,30,8

Round 619
,G,0,41,4
,C,4,3,3
,P,6,34,5

Round 620
,G,1,41,6
,C,5,1,2
,P,8,31,5

Round 621
,G,0,7,11
,C,1,18,8
,P,12,33,10

Round 622
,G,3,16,6
,C,2,12,8
,P,13,29,11

Round 623
,G,0,26,5
,C,7,8,8
,P,9,29,8

Round 624
,G,2,17,8
,C,2,10,8
,P,8,32,13

Round 625
,G,2,25,2
,C,7,12,7
,P,8,24,13

Round 626
,G,0,19,8
,C,4,9,14
,P,16,25,5

Round 627
,G,0,17,9
,C,4,12,12
,P,20,19,7

Round 628
,G,0,14,6
,C,0,16,7
,P,9,37,11

Round 629
,G,3,18,8
,C,1,4,7
,P,11,36,12

Round 630
,G,5,15,9
,C,0,8,5
,P,10,33,15

Round 631
,G,0,14,12
,C,0,23,12
,P,2,36,1

Round 632
,G,3,16,5
,C,6,17,10
,P,11,24,8

Round 633
,G,2,19,4
,C,12,6,5
,P,16,22,14

Round 634
,G,0,16,9
,C,7,15,9
,P,12,27,5

Round 635
,G,5,14,5
,C,11,11,2
,P,19,18,15

Round 636
,G,2,16,7
,C,5,12,2
,P,15,28,13

Round 637
,G,2,18,3
,C,6,15,3
,P,12,35,6

Round 638
,G,0,18,6
,C,6,10,13
,P,15,29,3

Round 639
,G,0,16,6
,C,0,11,8
,P,9,42,8

Round 640
,G,1,15,6
,C,0,12,7
,P,10,41,8

Round 641
,G,6,11,7
,C,0,8,9
,P,5,41,13

Round 642
,G,5,18,13
,C,4,10,10
,P,9,23,8

Round 643
,G,4,15,11
,C,3,9,10
,P,17,23,8

Round 644
,G,1,16,12
,C,5,16,9
,P,15,22,4

Round 645
,G,3,18,11
,C,4,11,10
,P,8,29,6

Round 646
,G,4,13,7
,C,4,13,9
,P,16,21,13

Round 647
,G,3,18,8
,C,10,14,8
,P,13,16,10

Round 648
,G,1,18,7
,C,7,13,7
,P,17,19,11

Round 649
,G,1,13,12
,C,4,17,5
,P,14,29,5

Round 650
,G,4,5,15
,C,2,11,12
,P,8,31,12

Round 651
,G,5,14,11
,C,2,14,5
,P,6,28,15

Round 652
,G,4,10,12
,C,7,8,9
,P,12,22,16

Round 653
,G,2,2,12
,C,4,13,11
,P,11,29,16

Round 654
,G,4,5,12
,C,4,6,12
,P,12,29,16

Round 655
,G,1,15,10
,C,4,16,8
,P,15,23,8

Round 656
,G,5,11,9
,C,3,12,8
,P,18,23,11

Round 657
,G,8,18,8
,C,7,11,5
,P,17,20,6

Round 658
,G,9,17,8
,C,7,8,4
,P,15,27,5

Round 659
,G,3,9,10
,C,6,17,7
,P,15,19,14

Round 660
,G,1,10,11
,C,9,10,14
,P,14,22,9

Round 661
,G,1,13,11
,C,5,15,10
,P,18,13,14

Round 662
,G,1,16,6
,C,0,17,19
,P,10,19,12

Round 663
,G,2,14,11
,C,3,14,15
,P,7,21,13

Round 664
,G,1,13,11
,C,1,20,17
,P,7,23,7

Round 665
,G,0,11,10
,C,0,18,17
,P,8,28,8

Round 666
,G,0,11,12
,C,1,18,16
,P,8,30,4

Round 667
,G,6,20,7
,C,1,7,9
,P,9,27,14

Round 668
,G,0,15,12
,C,0,18,9
,P,6,22,18

Round 669
,G,2,14,10
,C,0,19,9
,P,5,28,13

Round 670
,G,0,14,16
,C,2,11,12
,P,3,26,16

Round 671
,G,0,18,1
,C,1,17,30
,P,1,14,18

Round 672
,G,0,16,10
,C,5,13,18
,P,11,18,9

Round 673
,G,1,13,8
,C,2,23,12
,P,7,23,11

Round 674
,G,0,10,12
,C,3,18,15
,P,12,20,10

Round 675
,G,0,15,11
,C,2,21,12
,P,9,19,11

Round 676
,G,2,18,9
,C,2,16,18
,P,4,22,9

Round 677
,G,0,11,11
,C,1,18,8
,P,7,30,14

Round 678
,G,1,5,17
,C,1,9,3
,P,4,27,33

Round 679
,G,3,17,12
,C,1,16,10
,P,5,21,15

Round 680
,G,0,21,11
,C,0,11,12
,P,3,36,6

Round 681
,G,0,13,15
,C,2,17,11
,P,6,22,14

Round 682
,G,4,7,14
,C,6,17,11
,P,8,21,12

Round 683
,G,5,16,15
,C,3,14,11
,P,8,21,7

Round 684
,G,2,23,9
,C,4,17,9
,P,10,18,8

Round 685
,G,2,15,5
,C,5,24,14
,P,9,18,8

Round 686
,G,3,14,4
,C,7,18,14
,P,14,18,8

Round 687
,G,0,24,14
,C,3,7,13
,P,5,30,4

Round 688
,G,0,20,17
,C,2,5,11
,P,3,38,4

Round 689
,G,7,17,13
,C,2,19,12
,P,7,14,9

Round 690
,G,1,25,5
,C,3,24,10
,P,12,15,5

Round 691
,G,2,14,14
,C,2,23,10
,P,7,21,7

Round 692
,G,2,15,20
,C,2,14,20
,P,8,16,3

Round 693
,G,5,13,16
,C,2,21,18
,P,4,18,3

Round 694
,G,2,19,16
,C,1,17,20
,P,9,15,1

Round 695
,G,3,16,21
,C,2,5,9
,P,3,24,17

Round 696
,G,5,21,18
,C,1,8,11
,P,5,23,8

Round 697
,G,2,14,15
,C,6,16,18
,P,8,15,6

Round 698
,G,4,14,13
,C,3,21,16
,P,10,14,5

Round 699
,G,0,15,15
,C,3,17,16
,P,9,18,7

Round 700
,G,4,12,15
,C,4,23,10
,P,6,19,7

Round 701
,G,5,15,20
,C,2,14,12
,P,7,16,9

Round 702
,G,3,13,16
,C,2,18,10
,P,12,15,11

Round 703
,G,6,12,6
,C,0,27,11
,P,4,23,11

Round 704
,G,2,18,12
,C,2,16,14
,P,5,23,8

Round 705
,G,0,29,13
,C,2,10,16
,P,1,21,8

Round 706
,G,1,25,14
,C,0,8,12
,P,3,20,17

Round 707
,G,0,16,12
,C,1,12,13
,P,7,24,15

Round 708
,G,0,8,14
,C,1,13,18
,P,4,22,20

Round 709
,G,0,17,13
,C,0,15,24
,P,8,13,10

Round 710
,G,1,28,12
,C,2,12,19
,P,4,15,7

Round 711
,G,0,22,16
,C,1,10,17
,P,0,19,15

Round 712
,G,0,29,14
,C,1,10,19
,P,2,21,4

Round 713
,G,1,13,13
,C,1,22,15
,P,3,19,13

Round 714
,G,1,11,18
,C,0,5,12
,P,5,30,18

Round 715
,G,0,23,16
,C,2,14,16
,P,6,16,7

Round 716
,G,3,18,15
,C,3,14,16
,P,8,14,9

Round 717
,G,0,14,13
,C,2,11,21
,P,6,21,12

Round 718
,G,1,11,16
,C,1,14,15
,P,8,21,13

Round 719
,G,3,13,18
,C,2,21,21
,P,5,13,4

Round 720
,G,0,16,18
,C,3,18,16
,P,1,22,6

Round 721
,G,0,15,7
,C,1,17,29
,P,1,20,10

Round 722
,G,3,11,15
,C,2,20,18
,P,9,14,8

Round 723
,G,9,3,22
,C,1,16,26
,P,2,8,13

Round 724
,G,2,10,7
,C,1,23,20
,P,6,24,7

Round 725
,G,0,13,8
,C,5,27,16
,P,3,22,6

Round 726
,G,1,10,9
,C,5,19,12
,P,7,25,12

Round 727
,G,3,11,16
,C,4,17,19
,P,4,16,10

Round 728
,G,4,11,18
,C,5,18,16
,P,5,13,10

Round 729
,G,1,5,6
,C,13,29,16
,P,2,14,14

Round 730
,G,2,10,10
,C,8,27,18
,P,6,15,4

Round 731
,G,4,12,5
,C,3,27,19
,P,9,17,4

Round 732
,G,0,20,4
,C,5,18,21
,P,2,20,10

Round 733
,G,4,14,9
,C,4,22,28
,P,4,12,3

Round 734
,G,6,6,15
,C,2,19,19
,P,5,19,9

Round 735
,G,3,10,16
,C,5,15,11
,P,1,24,15

Round 736
,G,4,9,14
,C,1,15,14
,P,6,23,14

Round 737
,G,2,13,20
,C,3,12,11
,P,3,22,14

Round 738
,G,2,17,16
,C,4,14,14
,P,5,17,11

Round 739
,G,8,12,20
,C,0,17,24
,P,0,6,13

Round 740
,G,4,14,15
,C,3,14,14
,P,7,18,11

Round 741
,G,1,13,16
,C,9,19,10
,P,4,21,7

Round 742
,G,2,10,12
,C,7,18,9
,P,5,27,10

Round 743
,G,2,5,18
,C,6,25,11
,P,11,13,9

Round 744
,G,3,1,18
,C,3,9,10
,P,9,36,11

Round 745
,G,4,9,10
,C,5,27,12
,P,8,20,5

Round 746
,G,3,10,11
,C,4,21,21
,P,7,18,5

Round 747
,G,2,4,7
,C,4,25,27
,P,7,13,11

Round 748
,G,0,6,23
,C,2,30,4
,P,25,8,2

Round 749
,G,6,18,17
,C,3,13,12
,P,7,16,8

Round 750
,G,4,17,21
,C,4,9,10
,P,9,19,7

Round 751
,G,2,20,4
,C,2,27,20
,P,9,10,6

Round 752
,G,0,2,1
,C,1,4,85
,P,1,6,0

Round 753
,G,1,14,11
,C,4,24,17
,P,10,19,0

Round 754
,G,3,11,6
,C,6,22,29
,P,5,12,6

Round 755
,G,3,9,8
,C,10,21,18
,P,6,18,7

Round 756
,G,2,7,12
,C,2,27,19
,P,15,13,3

Round 757
,G,2,6,9
,C,5,28,23
,P,13,11,3

Round 758
,G,1,14,9
,C,11,19,13
,P,10,18,5

Round 759
,G,4,11,4
,C,4,27,15
,P,5,18,12

Round 760
,G,2,6,9
,C,5,14,25
,P,9,20,10

Round 761
,G,3,8,19
,C,0,26,20
,P,14,7,3

Round 762
,G,1,16,16
,C,7,17,29
,P,4,7,3

Round 763
,G,0,11,15
,C,2,19,34
,P,4,12,3

Round 764
,G,1,9,13
,C,5,21,23
,P,7,14,7

Round 765
,G,3,6,8
,C,7,27,30
,P,10,5,4

Round 766
,G,3,4,6
,C,12,23,37
,P,3,6,6

Round 767
,G,2,11,17
,C,5,14,26
,P,6,12,7

Round 768
,G,8,10,17
,C,6,16,19
,P,12,9,3

Round 769
,G,4,8,5
,C,6,29,29
,P,9,9,1

Round 770
,G,4,4,9
,C,14,29,26
,P,5,6,3

Round 771
,G,1,7,11
,C,11,24,29
,P,3,10,4

Round 772
,G,2,15,13
,C,3,19,32
,P,4,11,1

Round 773
,G,1,12,18
,C,7,17,22
,P,15,6,2

Round 774
,G,3,12,12
,C,6,21,20
,P,11,12,3

Round 775
,G,3,11,12
,C,10,27,19
,P,9,6,3

Round 776
,G,3,12,14
,C,15,23,16
,P,7,6,4

Round 777
,G,0,18,14
,C,2,19,20
,P,3,20,4

Round 778
,G,2,4,9
,C,12,26,28
,P,2,9,8

Round 779
,G,3,2,3
,C,0,30,44
,P,9,6,3

Round 780
,G,1,11,3
,C,11,28,27
,P,8,10,1

Round 781
,G,2,13,27
,C,0,11,21
,P,5,14,7

Round 782
,G,3,20,10
,C,2,13,10
,P,9,15,18

Round 783
,G,3,10,18
,C,2,10,19
,P,4,21,13

Round 784
,G,5,16,15
,C,4,7,21
,P,9,19,4

Round 785
,G,2,14,14
,C,5,13,18
,P,6,19,9

Round 786
,G,6,11,13
,C,9,4,19
,P,8,22,8

Round 787
,G,7,20,10
,C,8,10,18
,P,6,12,9

Round 788
,G,4,3,20
,C,11,16,8
,P,11,15,12

Round 789
,G,8,8,20
,C,7,11,17
,P,6,10,13

Round 790
,G,2,17,29
,C,4,6,15
,P,3,14,10

Round 791
,G,4,8,13
,C,9,19,15
,P,9,16,7

Round 792
,G,0,0,27
,C,13,14,4
,P,14,13,15

Round 793
,G,2,4,21
,C,8,17,17
,P,10,10,11

Round 794
,G,1,5,22
,C,10,16,9
,P,12,16,9

Round 795
,G,2,2,19
,C,7,14,8
,P,10,16,22

Round 796
,G,1,17,11
,C,7,10,12
,P,13,12,17

Round 797
,G,3,12,7
,C,6,20,20
,P,9,16,7

Round 798
,G,0,3,25
,C,13,15,5
,P,11,16,12

Round 799
,G,5,10,20
,C,11,12,13
,P,7,14,8

Round 800
,G,5,18,14
,C,7,15,13
,P,8,13,7

Round 801
,G,7,12,19
,C,6,10,16
,P,10,11,9

Round 802
,G,4,22,21
,C,5,9,15
,P,6,11,7

Round 803
,G,3,14,11
,C,6,18,13
,P,10,17,8

Round 804
,G,1,7,6
,C,0,29,7
,P,14,21,15

Round 805
,G,3,17,12
,C,5,11,11
,P,15,17,9

Round 806
,G,0,17,16
,C,1,1,17
,P,17,31,0

Round 807
,G,1,9,11
,C,3,23,7
,P,13,24,9

Round 808
,G,2,10,8
,C,3,22,7
,P,14,19,15

Round 809
,G,6,10,17
,C,6,9,13
,P,12,17,10

Round 810
,G,1,7,6
,C,0,28,6
,P,15,22,15

Round 811
,G,2,13,13
,C,2,4,8
,P,14,30,14

Round 812
,G,2,4,15
,C,4,14,10
,P,8,26,17

Round 813
,G,1,5,16
,C,4,15,11
,P,7,31,10

Round 814
,G,0,7,18
,C,7,11,6
,P,10,34,7

Round 815
,G,1,8,12
,C,4,20,7
,P,11,27,10

Round 816
,G,2,5,17
,C,0,27,6
,P,21,13,9

Round 817
,G,3,14,9
,C,4,23,12
,P,16,15,4

Round 818
,G,1,7,14
,C,10,21,3
,P,13,23,8

Round 819
,G,2,5,19
,C,7,17,11
,P,16,18,5

Round 820
,G,1,14,9
,C,6,21,14
,P,20,12,3

Round 821
,G,2,6,16
,C,5,15,11
,P,9,23,13

Round 822
,G,2,3,23
,C,4,27,5
,P,21,5,10

Round 823
,G,1,6,17
,C,0,29,9
,P,24,7,7

Round 824
,G,2,3,24
,C,6,25,5
,P,22,6,7

Round 825
,G,3,12,15
,C,8,13,18
,P,11,7,13

Round 826
,G,0,8,22
,C,1,26,10
,P,22,5,6

Round 827
,G,1,10,18
,C,8,12,26
,P,7,15,3

Round 828
,G,0,5,21
,C,2,25,13
,P,21,9,4

Round 829
,G,4,13,15
,C,8,15,11
,P,8,11,15

Round 830
,G,2,8,14
,C,7,11,16
,P,8,24,10

Round 831
,G,3,2,22
,C,3,26,8
,P,20,9,7

Round 832
,G,3,2,17
,C,3,17,5
,P,16,20,17

Round 833
,G,2,10,7
,C,3,17,29
,P,14,10,8

Round 834
,G,4,8,16
,C,8,13,19
,P,7,15,10

Round 835
,G,1,3,20
,C,3,21,5
,P,21,11,15

Round 836
,G,2,2,24
,C,5,23,5
,P,23,9,7

Round 837
,G,3,11,15
,C,11,20,10
,P,14,11,5

Round 838
,G,7,6,14
,C,14,14,13
,P,5,19,8

Round 839
,G,6,10,24
,C,6,9,9
,P,9,15,12

Round 840
,G,5,9,27
,C,2,11,20
,P,5,13,8

Round 841
,G,1,1,29
,C,4,24,4
,P,25,9,3

Round 842
,G,0,3,28
,C,4,27,4
,P,25,7,2

Round 843
,G,1,7,22
,C,3,25,7
,P,22,9,4

Round 844
,G,2,7,21
,C,3,20,4
,P,19,14,10

Round 845
,G,3,17,14
,C,9,8,11
,P,11,20,7

Round 846
,G,2,6,24
,C,3,22,5
,P,25,11,2

Round 847
,G,2,11,17
,C,4,17,5
,P,17,23,4

Round 848
