Round,a\b,G,C,P
,C,2,0,0
,P,48,1,0

Round 425
,G,2,0,47
,C,4,0,0
,P,44,2,1

Round 426
,G,0,0,40
,C,14,0,2
,P,28,15,1

Round 427
,G,0,0,48
,C,2,0,0
,P,47,2,1

Round 428
,G,1,0,47
,C,3,0,1
,P,46,2,0

Round 429
,G,0,0,48
,C,2,0,1
,P,47,2,0

Round 430
,G,0,0,49
,C,1,0,0
,P,49,1,0

Round 431
,G,1,0,44
,C,4,2,2
,P,43,3,1

Round 432
,G,2,0,48
,C,4,0,0
,P,45,1,0

Round 433
,G,0,0,43
,C,5,0,4
,P,41,4,3

Round 434
,G,1,0,41
,C,5,1,6
,P,38,6,2

Round 435
,G,1,0,43
,C,4,2,4
,P,41,3,2

Round 436
,G,1,0,49
,C,3,0,0
,P,46,1,0

Round 437
,G,1,1,35
,C,19,3,5
,P,18,18,0

Round 438
,G,0,0,42
,C,15,0,0
,P,28,15,0

Round 439
,G,0,0,44
,C,4,1,4
,P,42,4,1

Round 440
,G,1,0,49
,C,3,0,0
,P,46,1,0

Round 441
,G,0,0,38
,C,20,2,0
,P,19,19,2

Round 442
,G,2,0,45
,C,5,0,0
,P,43,3,2

Round 443
,G,0,0,49
,C,1,0,0
,P,49,1,0

Round 444
,G,1,0,47
,C,4,0,1
,P,45,2,0

Round 445
,G,1,0,47
,C,5,0,0
,P,44,2,1

Round 446
,G,2,0,47
,C,4,1,1
,P,44,1,0

Round 447
,G,0,0,48
,C,6,0,1
,P,43,2,0

Round 448
,G,0,0,48
,C,3,0,1
,P,46,2,0

Round 449
,G,0,0,47
,C,2,0,2
,P,46,2,1

Round 450
,G,1,0,45
,C,3,0,3
,P,44,3,1

Round 451
,G,1,0,43
,C,5,1,4
,P,42,3,1

Round 452
,G,0,0,49
,C,1,1,0
,P,49,0,0

Round 453
,G,0,0,46
,C,2,2,1
,P,46,2,1

Round 454
,G,1,1,34
,C,11,6,7
,P,27,11,2

Round 455
,G,0,0,48
,C,3,2,0
,P,45,1,1

Round 456
,G,0,1,40
,C,20,1,0
,P,20,18,0

Round 457
,G,2,0,47
,C,4,1,1
,P,44,1,0

Round 458
,G,1,1,40
,C,15,1,3
,P,26,13,0

Round 459
,G,0,1,41
,C,15,0,1
,P,28,14,0

Round 460
,G,1,5,37
,C,15,3,4
,P,21,12,2

Round 461
,G,0,0,46
,C,1,2,0
,P,46,3,2

Round 462
,G,0,0,39
,C,17,3,0
,P,21,20,0

Round 463
,G,0,1,35
,C,18,3,3
,P,18,19,3

Round 464
,G,2,1,39
,C,18,2,0
,P,19,19,0

Round 465
,G,0,0,39
,C,20,0,1
,P,20,20,0

Round 466
,G,0,2,37
,C,19,1,3
,P,17,20,1

Round 467
,G,1,1,39
,C,20,0,0
,P,20,19,0

Round 468
,G,1,0,38
,C,20,1,1
,P,19,19,1

Round 469
,G,2,1,38
,C,17,3,0
,P,19,20,0

Round 470
,G,4,3,26
,C,12,8,11
,P,14,17,5

Round 471
,G,1,1,36
,C,14,1,5
,P,25,15,2

Round 472
,G,3,0,44
,C,7,1,2
,P,40,3,0

Round 473
,G,0,1,38
,C,18,1,2
,P,21,19,0

Round 474
,G,2,0,45
,C,4,2,1
,P,43,2,1

Round 475
,G,3,1,43
,C,3,3,1
,P,42,2,2

Round 476
,G,1,0,42
,C,5,4,4
,P,41,1,2

Round 477
,G,0,11,33
,C,11,1,11
,P,33,0,0

Round 478
,G,1,1,43
,C,3,4,1
,P,42,2,3

Round 479
,G,2,1,44
,C,5,1,2
,P,42,2,1

Round 480
,G,1,3,46
,C,3,1,2
,P,44,0,0

Round 481
,G,2,4,35
,C,16,2,3
,P,19,18,1

Round 482
,G,0,0,36
,C,19,4,2
,P,18,19,2

Round 483
,G,0,0,39
,C,21,1,0
,P,19,20,0

Round 484
,G,0,6,36
,C,18,0,4
,P,19,17,0

Round 485
,G,0,1,40
,C,20,0,0
,P,20,19,0

Round 486
,G,1,3,33
,C,16,6,4
,P,16,20,1

Round 487
,G,0,3,35
,C,11,7,3
,P,25,14,2

Round 488
,G,1,1,38
,C,17,1,0
,P,21,20,1

Round 489
,G,1,1,37
,C,19,1,1
,P,20,19,1

Round 490
,G,0,0,39
,C,21,1,0
,P,19,20,0

Round 491
,G,0,2,41
,C,2,1,5
,P,41,5,3

Round 492
,G,0,0,49
,C,6,0,0
,P,44,1,0

Round 493
,G,1,0,48
,C,3,1,0
,P,46,1,0

Round 494
,G,1,1,46
,C,2,0,1
,P,47,1,1

Round 495
,G,0,3,40
,C,7,1,4
,P,41,2,2

Round 496
,G,1,1,44
,C,7,0,1
,P,41,3,2

Round 497
,G,1,2,40
,C,6,0,2
,P,41,4,4

Round 498
,G,0,0,49
,C,3,1,0
,P,47,0,0

Round 499
,G,1,0,49
,C,2,0,0
,P,47,1,0

Round 500
,G,2,2,46
,C,4,0,0
,P,43,1,2

Round 501
,G,2,1,46
,C,4,0,1
,P,43,2,1

Round 502
,G,4,1,43
,C,3,1,0
,P,44,0,4

Round 503
,G,4,1,44
,C,2,1,0
,P,46,0,2

Round 504
,G,3,1,46
,C,5,1,1
,P,43,0,0

Round 505
,G,1,3,42
,C,2,2,3
,P,45,0,2

Round 506
,G,2,2,45
,C,5,0,2
,P,44,0,0

Round 507
,G,1,0,49
,C,3,0,0
,P,47,0,0

Round 508
,G,1,2,44
,C,5,1,2
,P,43,1,1

Round 509
,G,2,4,41
,C,1,2,2
,P,45,1,2

Round 510
,G,1,0,49
,C,3,0,0
,P,46,1,0

Round 511
,G,0,0,43
,C,3,1,6
,P,43,4,0

Round 512
,G,0,0,38
,C,20,1,2
,P,19,20,0

Round 513
,G,1,1,35
,C,19,5,4
,P,17,17,1

Round 514
,G,2,1,37
,C,20,4,1
,P,16,18,1

Round 515
,G,2,2,35
,C,19,1,4
,P,18,18,1

Round 516
,G,0,0,31
,C,20,3,8
,P,14,23,1

Round 517
,G,0,0,35
,C,20,1,5
,P,19,19,1

Round 518
,G,0,1,37
,C,25,0,0
,P,13,24,0

Round 519
,G,0,0,39
,C,19,3,0
,P,20,19,0

Round 520
,G,0,3,36
,C,24,2,1
,P,12,22,0

Round 521
,G,1,0,38
,C,20,3,0
,P,19,18,1

Round 522
,G,0,3,39
,C,14,2,1
,P,28,12,1

Round 523
,G,0,3,43
,C,4,3,2
,P,41,2,2

Round 524
,G,0,0,48
,C,2,2,0
,P,46,1,1

Round 525
,G,1,1,43
,C,7,1,1
,P,38,6,2

Round 526
,G,4,0,47
,C,5,1,0
,P,43,0,0

Round 527
,G,1,1,47
,C,3,1,1
,P,46,0,0

Round 528
,G,1,0,47
,C,5,1,1
,P,44,1,0

Round 529
,G,1,2,40
,C,15,3,1
,P,26,12,0

Round 530
,G,2,0,47
,C,5,1,1
,P,43,1,0

Round 531
,G,2,0,43
,C,2,4,3
,P,43,2,1

Round 532
,G,0,1,39
,C,20,1,0
,P,19,20,0

Round 533
,G,2,1,38
,C,18,4,0
,P,19,18,0

Round 534
,G,1,1,37
,C,2,19,2
,P,16,22,0

Round 535
,G,2,2,33
,C,21,8,1
,P,6,27,0

Round 536
,G,0,0,32
,C,13,13,6
,P,12,22,2

Round 537
,G,0,1,36
,C,23,3,2
,P,13,22,0

Round 538
,G,0,0,33
,C,27,3,1
,P,4,31,1

Round 539
,G,1,3,32
,C,27,2,3
,P,5,27,0

Round 540
,G,2,4,30
,C,24,5,2
,P,4,27,2

Round 541
,G,0,1,36
,C,25,3,0
,P,12,22,1

Round 542
,G,1,0,49
,C,2,1,0
,P,47,0,0

Round 543
,G,1,0,45
,C,5,3,1
,P,42,2,1

Round 544
,G,1,0,49
,C,3,1,0
,P,46,0,0

Round 545
,G,1,0,49
,C,3,1,0
,P,46,0,0

Round 546
,G,0,0,49
,C,1,1,0
,P,49,0,0

Round 547
,G,0,0,48
,C,2,1,1
,P,47,1,0

Round 548
,G,1,0,33
,C,21,5,6
,P,18,14,2

Round 549
,G,0,0,48
,C,2,1,0
,P,47,1,1

Round 550
,G,0,0,48
,C,1,1,1
,P,48,1,0

Round 551
,G,0,0,36
,C,11,3,5
,P,34,7,4

Round 552
,G,1,0,44
,C,5,3,1
,P,42,2,2

Round 553
,G,1,0,46
,C,4,2,1
,P,45,0,1

Round 554
,G,0,0,20
,C,20,1,19
,P,20,19,1

Round 555
,G,1,2,42
,C,6,1,2
,P,41,2,3

Round 556
,G,1,2,44
,C,6,2,3
,P,42,0,0

Round 557
,G,3,2,39
,C,11,4,3
,P,34,2,2

Round 558
,G,0,0,43
,C,5,4,4
,P,43,0,1

Round 559
,G,0,1,48
,C,2,1,1
,P,47,0,0

Round 560
,G,2,3,44
,C,3,3,1
,P,42,0,2

Round 561
,G,1,1,47
,C,4,1,0
,P,43,2,1

Round 562
,G,0,2,40
,C,16,2,2
,P,26,12,0

Round 563
,G,1,1,38
,C,13,5,2
,P,26,12,2

Round 564
,G,2,0,42
,C,14,2,0
,P,27,13,0

Round 565
,G,2,1,38
,C,20,2,0
,P,18,19,0

Round 566
,G,1,1,39
,C,16,1,2
,P,26,13,1

Round 567
,G,1,3,43
,C,3,3,2
,P,42,0,3

Round 568
,G,1,0,49
,C,5,0,0
,P,44,1,0

Round 569
,G,1,0,41
,C,14,3,0
,P,26,15,0

Round 570
,G,0,1,37
,C,23,2,0
,P,14,23,0

Round 571
,G,0,1,46
,C,4,1,1
,P,45,1,1

Round 572
,G,3,1,45
,C,4,1,1
,P,43,1,1

Round 573
,G,0,4,39
,C,7,2,5
,P,38,3,2

Round 574
,G,1,0,49
,C,3,1,0
,P,46,0,0

Round 575
,G,1,2,46
,C,3,2,1
,P,44,0,1

Round 576
,G,0,2,43
,C,8,2,3
,P,39,2,1

Round 577
,G,0,3,42
,C,6,1,3
,P,41,2,2

Round 578
,G,0,1,46
,C,1,3,1
,P,46,1,1

Round 579
,G,1,2,33
,C,14,4,10
,P,33,2,1

Round 580
,G,4,2,38
,C,17,2,0
,P,23,13,1

Round 581
,G,3,4,30
,C,25,3,4
,P,5,25,1

Round 582
,G,0,0,33
,C,33,3,0
,P,0,31,0

Round 583
,G,0,0,30
,C,30,7,2
,P,1,28,2

Round 584
,G,0,1,33
,C,33,1,1
,P,1,30,0

Round 585
,G,2,4,26
,C,23,6,5
,P,7,24,3

Round 586
,G,1,2,30
,C,30,2,2
,P,3,30,0

Round 587
,G,0,3,33
,C,24,8,2
,P,6,24,0

Round 588
,G,1,2,31
,C,31,1,1
,P,2,31,0

Round 589
,G,1,2,32
,C,30,1,1
,P,3,30,0

Round 590
,G,1,1,22
,C,17,18,12
,P,6,18,5

Round 591
,G,1,1,32
,C,32,1,0
,P,1,32,0

Round 592
,G,1,2,33
,C,30,1,0
,P,3,30,0

Round 593
,G,0,0,33
,C,31,3,0
,P,2,31,0

Round 594
,G,0,0,46
,C,3,1,2
,P,45,3,0

Round 595
,G,1,0,42
,C,8,4,1
,P,38,3,3

Round 596
,G,2,2,32
,C,22,1,2
,P,14,23,2

Round 597
,G,1,1,32
,C,29,4,0
,P,3,29,1

Round 598
,G,0,3,44
,C,4,1,3
,P,43,2,0

Round 599
,G,1,2,37
,C,20,2,2
,P,19,17,0

Round 600
,G,2,3,45
,C,5,1,1
,P,42,0,1

