Round,a\b,G,C,P
,C,10,20,29
,P,3,12,0

Round 425
,G,1,3,9
,C,11,21,31
,P,2,18,4

Round 426
,G,0,0,10
,C,11,12,43
,P,2,21,1

Round 427
,G,0,6,16
,C,13,12,33
,P,4,13,3

Round 428
,G,2,6,6
,C,12,19,36
,P,0,15,4

Round 429
,G,0,9,19
,C,12,17,29
,P,1,12,1

Round 430
,G,4,10,9
,C,9,16,33
,P,5,12,2

Round 431
,G,4,6,10
,C,13,24,19
,P,6,13,5

Round 432
,G,0,2,9
,C,9,34,15
,P,7,16,8

Round 433
,G,3,6,8
,C,14,30,25
,P,2,11,1

Round 434
,G,0,0,1
,C,10,25,45
,P,1,18,0

Round 435
,G,10,10,4
,C,5,55,7
,P,2,5,2

Round 436
,G,2,7,13
,C,14,40,13
,P,1,9,1

Round 437
,G,4,12,13
,C,11,10,26
,P,6,15,3

Round 438
,G,10,6,7
,C,10,37,17
,P,8,5,0

Round 439
,G,6,10,6
,C,9,29,21
,P,8,11,0

Round 440
,G,6,4,7
,C,11,31,19
,P,7,12,3

Round 441
,G,1,3,18
,C,18,5,46
,P,1,4,4

Round 442
,G,1,3,13
,C,14,13,34
,P,5,15,2

Round 443
,G,1,3,13
,C,11,12,32
,P,6,15,7

Round 444
,G,3,1,20
,C,16,10,19
,P,9,18,4

Round 445
,G,0,0,2
,C,12,15,57
,P,0,13,1

Round 446
,G,0,10,5
,C,17,15,42
,P,1,8,2

Round 447
,G,0,1,9
,C,17,10,48
,P,0,12,3

Round 448
,G,1,2,5
,C,8,18,52
,P,2,9,3

Round 449
,G,5,7,10
,C,10,13,35
,P,4,13,3

Round 450
,G,1,11,4
,C,18,15,38
,P,4,9,0

Round 451
,G,4,16,31
,C,14,5,9
,P,5,15,1

Round 452
,G,5,22,17
,C,17,1,19
,P,13,4,2

Round 453
,G,9,8,20
,C,7,8,18
,P,11,14,5

Round 454
,G,10,21,18
,C,7,7,20
,P,9,6,2

Round 455
,G,3,16,27
,C,9,14,10
,P,6,15,0

Round 456
,G,2,17,28
,C,10,15,10
,P,6,12,0

Round 457
,G,0,20,36
,C,19,4,3
,P,0,18,0

Round 458
,G,9,14,18
,C,15,9,19
,P,6,5,5

Round 459
,G,0,20,39
,C,20,0,0
,P,0,20,1

Round 460
,G,11,20,16
,C,13,7,18
,P,5,5,5

Round 461
,G,7,14,21
,C,8,10,14
,P,8,14,4

Round 462
,G,8,19,20
,C,12,10,8
,P,9,10,4

Round 463
,G,1,22,23
,C,13,11,9
,P,9,12,0

Round 464
,G,3,21,27
,C,14,6,5
,P,9,13,2

Round 465
,G,3,5,15
,C,5,0,7
,P,37,11,17

Round 466
,G,4,15,26
,C,9,10,9
,P,13,13,1

Round 467
,G,8,19,23
,C,9,13,6
,P,13,9,0

Round 468
,G,6,25,13
,C,3,12,12
,P,22,2,5

Round 469
,G,9,23,13
,C,4,5,19
,P,23,4,0

Round 470
,G,9,17,12
,C,5,9,11
,P,24,7,6

Round 471
,G,0,21,14
,C,10,19,13
,P,12,7,4

Round 472
,G,6,15,18
,C,9,9,14
,P,15,11,3

Round 473
,G,6,15,18
,C,9,15,12
,P,11,8,6

Round 474
,G,19,11,12
,C,7,11,12
,P,9,12,7

Round 475
,G,6,11,14
,C,14,10,14
,P,14,13,4

Round 476
,G,9,9,18
,C,9,5,14
,P,22,12,2

Round 477
,G,10,9,26
,C,7,1,12
,P,16,19,0

Round 478
,G,14,12,13
,C,11,10,13
,P,10,14,3

Round 479
,G,11,6,8
,C,7,3,9
,P,36,5,15

Round 480
,G,9,18,15
,C,11,8,16
,P,11,8,4

Round 481
,G,5,13,14
,C,12,10,23
,P,12,11,0

Round 482
,G,9,7,13
,C,15,12,11
,P,13,20,0

Round 483
,G,1,2,5
,C,25,2,17
,P,20,19,9

Round 484
,G,13,13,13
,C,12,10,16
,P,9,11,3

Round 485
,G,2,11,12
,C,13,0,13
,P,46,2,1

Round 486
,G,12,11,5
,C,21,2,13
,P,30,3,3

Round 487
,G,10,10,11
,C,11,1,12
,P,35,10,0

Round 488
,G,9,8,9
,C,18,8,19
,P,13,13,3

Round 489
,G,13,2,10
,C,16,7,16
,P,21,11,4

Round 490
,G,6,1,15
,C,12,8,16
,P,22,17,3

Round 491
,G,13,12,15
,C,12,4,12
,P,15,12,5

Round 492
,G,4,10,11
,C,22,10,20
,P,12,10,1

Round 493
,G,1,10,12
,C,19,3,15
,P,31,8,1

Round 494
,G,2,1,17
,C,8,2,23
,P,38,7,2

Round 495
,G,7,9,14
,C,15,10,14
,P,19,12,0

Round 496
,G,13,2,10
,C,11,3,15
,P,32,7,7

Round 497
,G,16,4,12
,C,9,2,25
,P,17,14,1

Round 498
,G,7,2,11
,C,13,6,17
,P,25,16,3

Round 499
,G,13,8,12
,C,13,9,16
,P,12,15,2

Round 500
,G,7,5,16
,C,19,6,16
,P,19,9,3

Round 501
,G,3,3,14
,C,12,6,18
,P,20,17,7

Round 502
,G,3,19,15
,C,10,14,14
,P,7,16,2

Round 503
,G,5,21,15
,C,3,6,12
,P,15,18,5

Round 504
,G,3,16,22
,C,11,8,10
,P,12,13,5

Round 505
,G,11,15,24
,C,5,8,8
,P,8,21,0

Round 506
,G,10,15,24
,C,4,13,12
,P,7,15,0

Round 507
,G,6,7,21
,C,8,10,12
,P,11,18,7

Round 508
,G,4,29,25
,C,6,8,8
,P,7,9,4

Round 509
,G,13,7,19
,C,1,7,15
,P,23,14,1

Round 510
,G,5,13,23
,C,4,7,15
,P,12,17,4

Round 511
,G,12,5,15
,C,5,5,16
,P,23,17,2

Round 512
,G,0,24,24
,C,4,14,11
,P,7,13,3

Round 513
,G,4,36,26
,C,0,1,1
,P,13,17,2

Round 514
,G,9,8,25
,C,5,8,11
,P,8,24,2

Round 515
,G,16,6,36
,C,2,5,4
,P,1,29,1

Round 516
,G,15,12,23
,C,7,11,10
,P,7,13,2

Round 517
,G,11,8,32
,C,4,2,12
,P,1,26,4

Round 518
,G,0,13,15
,C,8,13,34
,P,1,13,3

Round 519
,G,10,10,32
,C,5,4,1
,P,5,29,4

Round 520
,G,4,19,33
,C,5,1,22
,P,1,13,2

Round 521
,G,6,6,26
,C,7,0,12
,P,7,24,12

Round 522
,G,8,10,31
,C,10,1,18
,P,1,18,3

Round 523
,G,8,10,23
,C,6,2,8
,P,9,25,9

Round 524
,G,10,12,23
,C,6,0,7
,P,8,27,7

Round 525
,G,6,18,23
,C,5,4,10
,P,11,19,4

Round 526
,G,18,22,21
,C,0,6,6
,P,2,16,9

Round 527
,G,9,12,21
,C,7,2,11
,P,6,25,7

Round 528
,G,9,14,16
,C,11,13,4
,P,8,15,10

Round 529
,G,9,12,26
,C,5,5,8
,P,10,19,6

Round 530
,G,16,14,18
,C,7,7,4
,P,11,20,3

Round 531
,G,9,17,17
,C,7,8,17
,P,5,17,3

Round 532
,G,8,17,21
,C,11,13,10
,P,11,9,0

Round 533
,G,6,26,19
,C,3,9,10
,P,17,10,0

Round 534
,G,13,19,28
,C,7,8,9
,P,3,11,2

Round 535
,G,3,15,17
,C,28,0,16
,P,3,17,1

Round 536
,G,14,14,23
,C,8,7,10
,P,9,9,6

Round 537
,G,13,20,25
,C,3,3,6
,P,3,26,1

Round 538
,G,12,20,21
,C,17,11,7
,P,0,12,0

Round 539
,G,9,13,31
,C,7,7,10
,P,7,15,1

Round 540
,G,12,16,21
,C,10,12,5
,P,8,12,4

Round 541
,G,2,18,16
,C,13,19,13
,P,3,14,2

Round 542
,G,6,20,16
,C,9,13,13
,P,7,14,2

Round 543
,G,7,10,16
,C,12,12,16
,P,9,16,2

Round 544
,G,4,6,6
,C,10,19,15
,P,6,26,8

Round 545
,G,8,13,13
,C,11,12,10
,P,11,16,6

Round 546
,G,1,16,11
,C,15,13,12
,P,8,17,7

Round 547
,G,2,11,15
,C,17,13,14
,P,3,18,7

Round 548
,G,10,8,20
,C,12,9,12
,P,10,18,1

Round 549
,G,2,4,16
,C,20,2,20
,P,2,33,1

Round 550
,G,7,9,17
,C,12,8,15
,P,7,22,3

Round 551
,G,3,19,20
,C,11,11,10
,P,10,15,1

Round 552
,G,16,10,17
,C,8,12,13
,P,5,19,0

Round 553
,G,10,20,8
,C,3,6,16
,P,21,11,5

Round 554
,G,12,20,17
,C,2,4,14
,P,17,13,1

Round 555
,G,20,7,15
,C,4,6,17
,P,6,23,2

Round 556
,G,6,14,10
,C,4,8,13
,P,22,18,5

Round 557
,G,11,17,23
,C,7,3,17
,P,5,15,2

Round 558
,G,19,15,16
,C,5,1,22
,P,2,20,0

Round 559
,G,12,12,23
,C,3,3,16
,P,9,21,1

Round 560
,G,16,9,17
,C,10,3,14
,P,9,21,1

Round 561
,G,13,16,16
,C,9,6,17
,P,9,13,1

Round 562
,G,7,11,27
,C,7,7,14
,P,4,21,2

Round 563
,G,7,15,19
,C,9,6,14
,P,9,20,1

Round 564
,G,11,16,16
,C,9,5,18
,P,4,20,1

Round 565
,G,12,9,17
,C,14,7,15
,P,9,16,1

Round 566
,G,9,12,24
,C,4,8,18
,P,10,13,2

Round 567
,G,8,6,16
,C,14,8,18
,P,8,22,0

Round 568
,G,6,15,19
,C,10,16,16
,P,3,12,3

Round 569
,G,12,10,19
,C,12,7,16
,P,3,19,2

Round 570
,G,8,14,15
,C,9,16,18
,P,5,13,2

Round 571
,G,9,9,24
,C,11,0,24
,P,6,15,2

Round 572
,G,15,21,17
,C,2,5,17
,P,10,12,1

Round 573
,G,9,16,23
,C,5,8,15
,P,7,16,1

Round 574
,G,9,17,23
,C,3,6,12
,P,13,17,0

Round 575
,G,8,16,20
,C,5,10,14
,P,10,14,3

Round 576
,G,6,19,22
,C,5,7,14
,P,8,19,0

Round 577
,G,9,15,24
,C,8,9,15
,P,7,12,1

Round 578
,G,12,16,18
,C,5,10,13
,P,10,12,4

Round 579
,G,9,17,17
,C,6,2,19
,P,15,15,0

Round 580
,G,8,13,25
,C,3,7,12
,P,15,17,0

Round 581
,G,11,8,27
,C,8,12,8
,P,7,19,0

Round 582
,G,0,1,13
,C,14,0,27
,P,15,29,1

Round 583
,G,12,2,20
,C,16,5,4
,P,5,32,4

Round 584
,G,4,13,20
,C,11,12,13
,P,11,15,1

Round 585
,G,6,9,16
,C,14,13,9
,P,6,24,3

Round 586
,G,9,13,26
,C,9,2,12
,P,11,18,0

Round 587
,G,6,12,19
,C,12,7,10
,P,11,20,3

Round 588
,G,10,10,22
,C,10,9,9
,P,5,24,1

Round 589
,G,8,22,16
,C,8,11,13
,P,9,12,1

Round 590
,G,7,21,22
,C,3,7,8
,P,13,16,3

Round 591
,G,9,15,20
,C,8,9,11
,P,9,17,2

Round 592
,G,7,11,13
,C,10,18,16
,P,10,13,2

Round 593
,G,2,15,11
,C,11,20,17
,P,10,11,3

Round 594
,G,1,12,13
,C,13,24,12
,P,10,12,3

Round 595
,G,2,9,17
,C,6,8,15
,P,13,27,3

Round 596
,G,5,16,17
,C,5,16,18
,P,10,11,2

Round 597
,G,7,9,4
,C,29,3,15
,P,10,22,1

Round 598
,G,7,24,18
,C,6,5,13
,P,8,13,6

Round 599
,G,3,7,17
,C,14,15,13
,P,9,19,3

Round 600
,G,3,12,11
,C,17,6,11
,P,16,18,6

Round 601
,G,3,21,22
,C,5,6,14
,P,11,17,1

Round 602
,G,2,25,20
,C,0,6,16
,P,16,14,1

Round 603
,G,5,28,19
,C,2,6,12
,P,12,13,3

Round 604
,G,3,30,16
,C,3,2,19
,P,18,8,1

Round 605
,G,1,37,20
,C,1,8,11
,P,11,9,2

Round 606
,G,5,26,19
,C,2,2,14
,P,13,17,2

Round 607
,G,6,26,12
,C,1,1,21
,P,18,10,5

Round 608
,G,3,22,11
,C,5,4,20
,P,21,10,4

Round 609
,G,0,30,10
,C,2,5,16
,P,16,13,8

Round 610
,G,4,14,19
,C,11,3,18
,P,13,15,3

Round 611
,G,13,20,7
,C,0,8,20
,P,12,14,6

Round 612
,G,3,19,14
,C,2,2,17
,P,13,15,15

Round 613
,G,1,22,7
,C,3,5,14
,P,21,12,15

Round 614
,G,10,24,12
,C,3,3,20
,P,11,8,9

Round 615
,G,7,16,22
,C,8,5,14
,P,7,17,4

Round 616
,G,2,25,6
,C,4,5,21
,P,16,9,12

Round 617
,G,3,20,24
,C,4,2,14
,P,6,15,12

Round 618
,G,10,22,12
,C,9,8,12
,P,9,10,8

Round 619
,G,4,27,8
,C,2,4,21
,P,17,9,8

Round 620
,G,1,18,8
,C,3,9,16
,P,16,17,12

Round 621
,G,0,12,15
,C,13,17,17
,P,11,13,2

Round 622
,G,6,15,8
,C,11,17,18
,P,11,12,2

Round 623
,G,3,16,11
,C,12,21,10
,P,10,14,3

Round 624
,G,7,18,10
,C,8,13,14
,P,14,13,3

Round 625
,G,4,16,14
,C,11,13,12
,P,9,15,6

Round 626
,G,4,34,3
,C,4,5,24
,P,22,3,1

Round 627
,G,2,5,9
,C,14,12,17
,P,12,23,6

Round 628
,G,1,15,11
,C,15,7,22
,P,14,13,2

Round 629
,G,0,26,11
,C,6,22,14
,P,13,7,1

Round 630
,G,5,40,0
,C,2,9,22
,P,19,2,1

Round 631
,G,2,36,1
,C,2,1,26
,P,25,5,2

Round 632
,G,4,33,5
,C,3,5,22
,P,21,5,2

Round 633
,G,1,19,23
,C,8,9,16
,P,9,15,0

Round 634
,G,4,21,14
,C,13,11,12
,P,13,10,2

Round 635
,G,4,20,20
,C,6,8,16
,P,15,11,0

Round 636
,G,9,22,14
,C,4,11,16
,P,14,9,1

Round 637
,G,3,19,15
,C,10,10,16
,P,13,12,2

Round 638
,G,5,31,5
,C,5,3,26
,P,18,6,1

Round 639
,G,7,25,7
,C,9,2,25
,P,14,11,0

Round 640
,G,7,23,22
,C,10,5,16
,P,9,8,0

Round 641
,G,7,11,11
,C,15,6,25
,P,6,13,6

Round 642
,G,4,27,1
,C,4,4,28
,P,21,9,2

Round 643
,G,3,17,6
,C,14,24,10
,P,7,12,7

Round 644
,G,1,15,14
,C,8,12,15
,P,9,19,7

Round 645
,G,2,7,10
,C,16,11,24
,P,13,16,1

Round 646
,G,1,15,7
,C,18,17,15
,P,11,12,4

Round 647
,G,1,10,9
,C,10,14,20
,P,11,15,10

Round 648
,G,4,16,18
,C,11,11,15
,P,11,11,3

Round 649
,G,2,20,10
,C,15,15,17
,P,11,8,2

Round 650
,G,0,8,21
,C,8,4,22
,P,17,17,3

Round 651
,G,1,15,13
,C,15,8,19
,P,13,13,3

Round 652
,G,2,4,2
,C,4,37,6
,P,1,40,4

Round 653
,G,3,19,16
,C,15,12,14
,P,0,13,8

Round 654
,G,0,32,16
,C,8,0,24
,P,9,2,9

Round 655
,G,2,13,11
,C,5,7,23
,P,11,20,8

Round 656
,G,2,10,6
,C,7,23,12
,P,6,24,10

Round 657
,G,2,12,14
,C,2,12,18
,P,9,18,13

Round 658
,G,5,20,12
,C,5,11,20
,P,7,14,6

Round 659
,G,4,23,15
,C,7,5,22
,P,7,8,9

Round 660
,G,4,20,13
,C,10,14,15
,P,5,13,6

Round 661
,G,14,27,20
,C,0,4,22
,P,5,4,4

Round 662
,G,8,23,21
,C,5,9,16
,P,4,6,8

Round 663
,G,7,25,17
,C,10,9,19
,P,3,7,3

Round 664
,G,9,21,17
,C,10,4,18
,P,7,8,6

Round 665
,G,6,27,21
,C,2,5,21
,P,9,3,6

Round 666
,G,10,27,17
,C,4,10,17
,P,5,5,5

Round 667
,G,5,20,15
,C,9,15,16
,P,7,6,7

Round 668
,G,4,21,17
,C,13,4,22
,P,7,8,4

Round 669
,G,10,27,24
,C,5,7,19
,P,2,5,1

Round 670
,G,3,24,21
,C,11,3,18
,P,5,8,7

Round 671
,G,2,24,16
,C,1,2,23
,P,15,6,11

Round 672
,G,12,14,3
,C,7,4,16
,P,11,15,18

Round 673
,G,3,20,14
,C,5,4,23
,P,12,10,9

Round 674
,G,3,15,4
,C,14,5,29
,P,10,13,7

Round 675
,G,6,20,15
,C,12,4,15
,P,16,11,1

Round 676
,G,3,16,11
,C,11,13,10
,P,18,12,6

Round 677
,G,1,13,11
,C,9,18,14
,P,11,17,6

Round 678
,G,4,17,13
,C,6,6,21
,P,12,11,10

Round 679
,G,1,6,13
,C,12,4,22
,P,14,22,6

Round 680
,G,16,18,17
,C,8,1,18
,P,10,6,6

Round 681
,G,2,8,1
,C,20,11,24
,P,6,26,2

Round 682
,G,2,6,1
,C,26,13,23
,P,1,28,0

Round 683
,G,4,16,9
,C,14,9,15
,P,13,13,7

Round 684
,G,0,12,1
,C,18,11,28
,P,7,19,4

Round 685
,G,3,6,3
,C,23,12,23
,P,3,25,2

Round 686
,G,3,3,13
,C,11,3,25
,P,16,25,1

Round 687
,G,6,9,5
,C,13,10,24
,P,9,16,8

Round 688
,G,6,12,10
,C,15,6,20
,P,11,15,5

Round 689
,G,2,16,7
,C,10,4,29
,P,13,12,7

Round 690
,G,4,14,20
,C,13,11,20
,P,10,7,1

Round 691
,G,6,15,9
,C,12,7,24
,P,13,11,3

Round 692
,G,9,22,13
,C,18,3,16
,P,12,6,1

Round 693
,G,9,16,4
,C,19,6,27
,P,6,13,0

Round 694
,G,9,23,9
,C,19,2,18
,P,12,5,3

Round 695
,G,8,17,20
,C,11,6,18
,P,6,9,5

Round 696
,G,4,16,11
,C,15,8,29
,P,7,9,1

Round 697
,G,7,16,6
,C,13,10,24
,P,5,13,6

Round 698
,G,6,18,16
,C,9,5,19
,P,14,10,3

Round 699
,G,17,19,10
,C,5,1,20
,P,11,11,6

Round 700
,G,5,19,15
,C,20,1,18
,P,9,10,3

Round 701
,G,12,26,16
,C,1,1,18
,P,7,10,9

Round 702
,G,7,19,20
,C,9,0,9
,P,10,18,8

Round 703
,G,8,16,16
,C,12,5,16
,P,8,11,8

Round 704
,G,7,17,20
,C,5,6,13
,P,12,15,5

Round 705
,G,9,21,18
,C,9,7,14
,P,10,9,3

Round 706
,G,7,17,22
,C,5,6,16
,P,15,12,0

Round 707
,G,7,18,22
,C,9,6,10
,P,13,11,4

Round 708
,G,9,19,21
,C,11,1,13
,P,11,13,2

Round 709
,G,9,18,31
,C,10,2,11
,P,9,10,0

Round 710
,G,12,20,16
,C,7,3,15
,P,6,16,5

Round 711
,G,2,18,5
,C,27,34,7
,P,2,5,0

Round 712
,G,1,18,12
,C,6,20,15
,P,16,12,0

Round 713
,G,4,16,15
,C,15,11,14
,P,11,13,1

Round 714
,G,4,14,10
,C,17,14,18
,P,9,12,2

Round 715
,G,4,19,8
,C,15,14,21
,P,13,6,0

Round 716
,G,10,18,24
,C,14,10,17
,P,5,2,0

Round 717
,G,0,17,14
,C,26,3,23
,P,13,4,0

Round 718
,G,3,16,16
,C,18,0,22
,P,15,9,1

Round 719
,G,1,12,6
,C,18,9,27
,P,12,14,1

Round 720
,G,10,15,11
,C,18,6,19
,P,6,13,2

Round 721
,G,2,15,14
,C,22,13,16
,P,8,9,1

Round 722
,G,5,18,11
,C,26,6,12
,P,9,11,2

Round 723
,G,11,19,10
,C,28,3,6
,P,15,6,2

Round 724
,G,17,20,4
,C,28,0,7
,P,11,10,3

Round 725
,G,17,23,7
,C,28,0,6
,P,12,6,1

Round 726
,G,11,19,12
,C,18,1,8
,P,11,14,6

Round 727
,G,10,25,5
,C,21,4,19
,P,4,9,3

Round 728
,G,10,21,11
,C,15,6,10
,P,5,16,6

Round 729
,G,12,12,7
,C,18,4,16
,P,13,14,4

Round 730
,G,7,15,22
,C,11,8,8
,P,12,16,1

Round 731
,G,10,21,15
,C,10,8,10
,P,7,15,4

Round 732
,G,10,21,17
,C,8,5,11
,P,8,15,5

Round 733
,G,6,11,20
,C,9,4,4
,P,13,31,2

Round 734
,G,16,16,17
,C,6,9,7
,P,8,20,1

Round 735
,G,10,21,11
,C,7,6,11
,P,11,18,5

Round 736
,G,16,14,20
,C,6,9,7
,P,2,22,4

Round 737
,G,3,18,26
,C,6,12,7
,P,7,19,2

Round 738
,G,12,14,33
,C,5,4,4
,P,4,23,1

Round 739
,G,17,14,21
,C,8,4,6
,P,5,22,3

Round 740
,G,12,17,15
,C,11,7,10
,P,12,12,4

Round 741
,G,6,14,10
,C,11,6,20
,P,12,20,1

Round 742
,G,9,9,10
,C,21,13,14
,P,7,13,4

Round 743
,G,9,20,7
,C,19,5,17
,P,6,14,3

Round 744
,G,7,15,12
,C,10,12,16
,P,14,10,4

Round 745
,G,4,12,12
,C,18,3,10
,P,18,17,6

Round 746
,G,11,14,14
,C,14,7,12
,P,11,14,3

Round 747
,G,6,19,9
,C,16,9,18
,P,9,10,4

Round 748
,G,2,3,10
,C,21,13,25
,P,6,16,4

Round 749
,G,9,17,10
,C,17,4,20
,P,14,8,1

Round 750
,G,5,19,15
,C,9,2,20
,P,16,10,4

Round 751
,G,5,21,16
,C,20,4,12
,P,12,9,1

Round 752
,G,3,13,19
,C,10,13,21
,P,3,16,2

Round 753
,G,1,19,30
,C,11,6,17
,P,1,11,4

Round 754
,G,2,14,24
,C,9,9,18
,P,10,11,3

Round 755
,G,1,18,37
,C,10,11,14
,P,2,5,2

Round 756
,G,5,8,22
,C,11,12,13
,P,12,17,0

Round 757
,G,3,18,27
,C,8,4,20
,P,4,13,3

Round 758
,G,4,13,21
,C,4,10,16
,P,12,16,4

Round 759
,G,6,14,25
,C,13,14,10
,P,6,10,2

Round 760
,G,6,12,28
,C,5,10,18
,P,6,14,1

Round 761
,G,2,20,16
,C,6,6,20
,P,15,12,3

Round 762
,G,6,16,12
,C,17,12,16
,P,14,7,0

Round 763
,G,12,24,3
,C,15,3,26
,P,13,3,1

Round 764
,G,8,15,13
,C,11,6,23
,P,14,8,2

Round 765
,G,10,19,14
,C,11,9,15
,P,10,9,3

Round 766
,G,11,18,19
,C,7,7,13
,P,9,8,8

Round 767
,G,9,18,16
,C,8,7,15
,P,11,10,6

Round 768
,G,4,15,13
,C,17,7,15
,P,21,7,1

Round 769
,G,12,16,29
,C,18,1,17
,P,4,3,0

Round 770
,G,6,19,18
,C,17,7,8
,P,15,6,4

Round 771
,G,10,9,24
,C,17,3,4
,P,11,15,7

Round 772
,G,4,14,13
,C,15,8,21
,P,16,7,2

Round 773
,G,5,13,14
,C,7,11,20
,P,13,10,7

Round 774
,G,2,14,13
,C,13,8,18
,P,11,12,9

Round 775
,G,1,16,14
,C,2,9,14
,P,19,15,10

Round 776
,G,2,18,15
,C,3,9,19
,P,23,10,1

Round 777
,G,18,10,8
,C,23,8,16
,P,5,12,0

Round 778
,G,7,12,16
,C,14,7,17
,P,13,11,3

Round 779
,G,4,8,14
,C,10,8,22
,P,17,13,4

Round 780
,G,3,17,18
,C,8,6,19
,P,20,8,1

Round 781
,G,7,11,11
,C,8,7,20
,P,19,15,2

Round 782
,G,3,8,6
,C,13,13,16
,P,13,18,10

Round 783
,G,3,22,12
,C,5,7,17
,P,20,10,4

Round 784
,G,5,15,15
,C,13,3,13
,P,20,12,4

Round 785
,G,5,18,12
,C,9,8,6
,P,16,16,10

Round 786
,G,10,8,3
,C,2,12,15
,P,16,19,15

Round 787
,G,3,19,12
,C,11,7,16
,P,18,10,4

Round 788
,G,1,12,12
,C,9,9,15
,P,18,18,6

Round 789
,G,2,27,16
,C,2,3,16
,P,28,4,2

Round 790
,G,5,23,16
,C,9,2,12
,P,14,11,8

Round 791
,G,6,21,21
,C,6,8,7
,P,13,13,5

Round 792
,G,0,23,16
,C,3,15,16
,P,5,18,4

Round 793
,G,5,16,14
,C,3,11,15
,P,10,19,7

Round 794
,G,0,27,17
,C,1,11,15
,P,9,17,3

Round 795
,G,3,13,14
,C,3,8,21
,P,10,17,11

Round 796
,G,0,19,15
,C,7,12,9
,P,10,17,11

Round 797
,G,1,16,15
,C,4,14,14
,P,7,23,6

Round 798
,G,1,22,11
,C,1,16,15
,P,3,20,11

Round 799
,G,1,16,17
,C,0,21,11
,P,9,25,0

Round 800
,G,1,19,15
,C,2,16,12
,P,6,22,7

Round 801
,G,1,12,16
,C,4,14,16
,P,14,20,3

Round 802
,G,1,18,12
,C,4,12,19
,P,18,12,4

Round 803
,G,5,25,11
,C,4,3,23
,P,12,7,10

Round 804
,G,0,23,18
,C,4,17,13
,P,0,15,10

Round 805
,G,3,17,16
,C,2,11,20
,P,6,16,9

Round 806
,G,2,13,14
,C,5,17,18
,P,11,14,6

Round 807
,G,2,22,16
,C,6,4,22
,P,10,9,9

Round 808
,G,3,17,9
,C,4,12,20
,P,12,14,9

Round 809
,G,1,21,11
,C,3,5,24
,P,18,9,8

Round 810
,G,2,7,25
,C,2,23,8
,P,4,24,5

Round 811
,G,1,11,6
,C,4,19,17
,P,8,23,11

Round 812
,G,5,13,9
,C,3,14,28
,P,11,14,3

Round 813
,G,1,18,17
,C,0,11,15
,P,8,28,2

Round 814
,G,5,12,21
,C,1,17,8
,P,7,26,3

Round 815
,G,2,18,9
,C,5,23,18
,P,7,14,4

Round 816
,G,0,17,11
,C,6,17,22
,P,8,15,4

Round 817
,G,1,17,8
,C,4,24,15
,P,7,16,8

Round 818
,G,2,18,11
,C,7,28,9
,P,9,13,3

Round 819
,G,2,30,14
,C,4,19,7
,P,5,17,2

Round 820
,G,1,19,17
,C,0,13,16
,P,6,22,6

Round 821
,G,4,22,13
,C,6,10,20
,P,14,10,1

Round 822
,G,0,23,17
,C,5,11,16
,P,10,18,0

Round 823
,G,5,21,15
,C,8,9,10
,P,5,17,10

Round 824
,G,1,26,9
,C,6,18,15
,P,12,8,5

Round 825
,G,2,17,13
,C,8,6,17
,P,11,16,10

Round 826
,G,2,21,18
,C,3,11,14
,P,8,19,4

Round 827
,G,2,16,13
,C,4,9,10
,P,10,30,6

Round 828
,G,1,25,15
,C,9,10,10
,P,8,13,9

Round 829
,G,8,21,13
,C,8,10,15
,P,8,10,7

Round 830
,G,4,25,17
,C,5,9,17
,P,10,7,6

Round 831
,G,2,19,10
,C,11,14,11
,P,15,11,7

Round 832
,G,6,17,20
,C,13,7,13
,P,13,2,9

Round 833
,G,6,19,9
,C,16,10,13
,P,14,5,8

Round 834
,G,9,9,13
,C,15,9,17
,P,13,14,1

Round 835
,G,2,20,15
,C,17,4,12
,P,17,7,6

Round 836
,G,6,17,14
,C,3,16,24
,P,8,11,1

Round 837
,G,6,17,22
,C,12,4,14
,P,11,9,5

Round 838
,G,1,16,17
,C,12,7,21
,P,10,11,5

Round 839
,G,2,19,19
,C,3,19,16
,P,5,11,6

Round 840
,G,4,12,25
,C,4,8,24
,P,7,9,7

Round 841
,G,2,11,20
,C,10,11,22
,P,13,7,4

Round 842
,G,4,18,12
,C,13,17,14
,P,6,12,4

Round 843
,G,6,15,15
,C,9,15,16
,P,10,9,5

Round 844
,G,9,12,18
,C,9,11,16
,P,9,10,6

Round 845
,G,11,18,14
,C,9,8,18
,P,11,7,4

Round 846
,G,5,15,12
,C,9,17,12
,P,6,17,7

Round 847
,G,5,11,11
,C,9,20,12
,P,8,20,4

Round 848
