Round,a\b,G,C,P
,C,7,5,38
,P,10,8,4

Round 425
,G,1,12,14
,C,6,7,41
,P,11,8,0

Round 426
,G,0,11,20
,C,7,6,36
,P,14,6,0

Round 427
,G,1,6,23
,C,8,5,35
,P,11,8,3

Round 428
,G,2,6,21
,C,7,9,36
,P,10,8,1

Round 429
,G,0,6,21
,C,6,6,42
,P,12,7,0

Round 430
,G,1,8,21
,C,8,5,37
,P,12,7,1

Round 431
,G,2,3,71
,C,2,0,15
,P,3,4,0

Round 432
,G,1,4,34
,C,8,3,32
,P,8,5,5

Round 433
,G,1,2,84
,C,1,0,8
,P,1,2,1

Round 434
,G,1,1,92
,C,0,0,4
,P,0,1,1

Round 435
,G,2,2,54
,C,2,1,30
,P,3,4,2

Round 436
,G,2,1,29
,C,3,5,41
,P,7,6,6

Round 437
,G,1,1,60
,C,3,1,28
,P,3,3,0

Round 438
,G,0,2,32
,C,2,4,43
,P,6,6,5

Round 439
,G,1,1,34
,C,1,5,43
,P,5,5,5

Round 440
,G,1,1,30
,C,7,5,39
,P,5,6,6

Round 441
,G,1,1,30
,C,6,4,38
,P,7,8,5

Round 442
,G,1,1,30
,C,8,6,39
,P,5,5,5

Round 443
,G,2,1,27
,C,7,6,42
,P,5,5,5

Round 444
,G,1,3,25
,C,10,4,38
,P,7,8,4

Round 445
,G,1,1,17
,C,0,6,56
,P,6,7,6

Round 446
,G,0,2,28
,C,4,5,41
,P,8,8,4

Round 447
,G,1,1,29
,C,1,5,44
,P,6,6,7

Round 448
,G,1,1,29
,C,2,4,45
,P,6,7,5

Round 449
,G,1,6,18
,C,9,6,32
,P,8,11,9

Round 450
,G,2,2,27
,C,6,6,39
,P,4,8,6

Round 451
,G,1,1,45
,C,0,1,34
,P,3,3,12

Round 452
,G,0,3,31
,C,4,4,38
,P,5,6,9

Round 453
,G,0,2,31
,C,5,7,37
,P,3,7,8

Round 454
,G,0,1,17
,C,0,5,56
,P,7,7,7

Round 455
,G,1,1,18
,C,2,1,36
,P,2,14,25

Round 456
,G,0,3,26
,C,5,4,41
,P,6,8,7

Round 457
,G,2,2,22
,C,9,2,37
,P,4,6,16

Round 458
,G,3,1,26
,C,2,5,42
,P,5,9,7

Round 459
,G,0,1,26
,C,8,4,43
,P,6,7,5

Round 460
,G,2,3,21
,C,8,6,40
,P,6,9,5

Round 461
,G,0,0,25
,C,6,5,46
,P,6,6,6

Round 462
,G,1,1,20
,C,5,4,50
,P,5,6,8

Round 463
,G,3,1,23
,C,6,5,43
,P,5,6,8

Round 464
,G,1,2,25
,C,6,4,41
,P,5,7,9

Round 465
,G,3,1,22
,C,8,7,42
,P,5,6,6

Round 466
,G,3,2,29
,C,7,7,33
,P,7,7,5

Round 467
,G,2,2,27
,C,7,5,39
,P,5,5,8

Round 468
,G,1,1,31
,C,6,6,36
,P,5,8,6

Round 469
,G,1,0,30
,C,4,4,40
,P,6,5,10

Round 470
,G,1,2,24
,C,7,5,39
,P,8,7,7

Round 471
,G,2,2,16
,C,7,6,45
,P,5,9,8

Round 472
,G,2,1,18
,C,12,6,32
,P,6,7,16

Round 473
,G,2,1,19
,C,8,5,41
,P,5,7,12

Round 474
,G,3,2,13
,C,14,5,35
,P,5,5,18

Round 475
,G,1,1,19
,C,13,4,40
,P,4,6,12

Round 476
,G,3,2,13
,C,17,3,38
,P,5,4,15

Round 477
,G,1,1,15
,C,14,0,39
,P,1,3,26

Round 478
,G,2,0,13
,C,12,4,43
,P,6,6,14

Round 479
,G,1,1,17
,C,7,8,45
,P,6,8,7

Round 480
,G,1,1,19
,C,9,6,44
,P,6,8,6

Round 481
,G,0,0,16
,C,8,6,48
,P,5,5,12

Round 482
,G,2,0,12
,C,7,7,48
,P,7,5,12

Round 483
,G,1,0,16
,C,6,10,47
,P,7,7,6

Round 484
,G,0,1,13
,C,10,5,43
,P,7,8,13

Round 485
,G,0,1,12
,C,7,11,46
,P,9,8,6

Round 486
,G,3,1,13
,C,8,8,42
,P,5,7,13

Round 487
,G,1,0,11
,C,9,9,43
,P,9,10,8

Round 488
,G,0,0,11
,C,7,11,47
,P,8,8,8

Round 489
,G,0,0,12
,C,6,12,48
,P,8,7,7

Round 490
,G,1,1,9
,C,11,7,46
,P,7,6,12

Round 491
,G,3,3,14
,C,12,4,38
,P,5,7,14

Round 492
,G,0,0,16
,C,18,1,40
,P,5,3,17

Round 493
,G,2,1,17
,C,14,3,40
,P,5,2,16

Round 494
,G,4,0,17
,C,14,2,39
,P,5,3,16

Round 495
,G,3,1,14
,C,15,1,46
,P,4,1,15

Round 496
,G,0,2,29
,C,15,3,33
,P,3,1,14

Round 497
,G,0,1,22
,C,14,6,40
,P,7,2,8

Round 498
,G,2,1,19
,C,13,3,38
,P,7,6,11

Round 499
,G,0,0,22
,C,10,7,45
,P,6,4,6

Round 500
,G,1,2,18
,C,12,5,45
,P,6,6,5

